blind_id,run,eventno,evt,event_index,group,stave,stave_index,channel,amplitude_adc,dup_amplitude_adc,dup_cfd20_sample,peak_sample,area_norm,late_fraction,early_fraction,width_half,baseline_mad,baseline_slope,raw_max_adc,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,cfd20_sample,timing_span_dup,amplitude_log,dup_amplitude_log,baseline_mad_log,baseline_slope_scaled,baseline_slope_abs_scaled,charge_bias_log,charge_bias_abs,dropout_depth,secondary_fraction,timing_tail_gt5,dropout_harm,cfd20_centered,n_selected_event,downstream_any,three_stave_event,current_group,current_nA,taxon,label_baseline_excursion,label_pileup_or_long_tail,q_template_rmse,template_bin,_row,subtype_true,ledger_subtype_visible_to_reviewer,z_baseline_mad,z_abs_slope,z_early_fraction,z_late_fraction,z_timing_span,z_charge_bias,z_dropout_depth,z_secondary_fraction,shape_score,endpoint_score,hybrid_score,reviewer_shape_physical,reviewer_endpoint_physical,reviewer_hybrid_physical,reviewer_votes,reviewer_consensus_physical,reviewer_unanimous
P09I0082,49,118183,9996,21552,sample_i_analysis,B2,0,0,4793.0,4074.5,,5,-0.19382434,0.0,0.22440241,2,2201.5,6462.0,15705.0,1,0.94909245,2,-2.2766535,-3.0054245,1.734606,18.0,8.475121,8.312749,7.6973486,6.462,6.462,0.16237164,0.16237164,2.2766535,0.0,True,True,-2.3470209,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.9292056,4,305197,tail_recovery_dropout,False,0.5174594605017065,0.2735820189713205,0.13752376183512002,0.0,1.0,0.1283760386094121,0.9902334033935494,0.0,0.5433907659568501,0.24866159801283977,0.5892978037496945,True,False,True,2,True,False
P09I0083,44,4084,3395,4084,sample_i_analysis,B2,0,0,6865.5,5349.0,,4,6.380453,0.220802,0.16860427,3,1451.0,7954.0,15094.0,1,0.4913699,3,0.10640157,0.0,1.9863975,18.0,8.83441,8.584852,7.2806973,7.954,7.954,0.2495575,0.2495575,-0.0,0.10849545,True,False,-2.0952294,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.40693027,4,250679,tail_recovery_dropout,False,0.22804311358772159,0.6886144259923782,0.06543351745280859,0.8183443932490492,1.0,0.22948841679038923,-0.0,0.5058181904558081,0.39633670491248396,0.36514456061235645,0.47890363027844574,False,False,False,0,False,True
P09I0084,49,113355,5459,16726,sample_i_analysis,B2,0,0,4293.0,4855.5,,6,4.4947596,0.034180153,0.24186566,6,2830.0,7078.0,14389.0,1,0.86815745,3,0.029350106,0.0,1.6859246,18.0,8.364974,8.488073,7.9483852,7.078,7.078,-0.12309933,0.12309933,-0.0,0.029673755,True,False,-2.3957024,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4900207,4,303086,rising_edge_distortion,False,0.7598287796695141,0.44493588138752127,0.16008598273010685,0.12667972467615632,1.0,0.08283061804740156,-0.0,0.13834243793752632,0.49315557113849795,0.07748446131070436,0.4140176110327288,False,False,False,0,False,True
P09I0085,57,388565,7223,30912,sample_i_analysis,B2,0,0,3385.0,3868.5,0.0,4,-10.673559,0.0,0.30677754,2,1586.5,6887.0,15765.0,1,0.8803545,3,-3.6573117,-11.694534,1.6924046,1.6924046,8.127404,8.26088,7.369916,6.887,6.887,-0.13347626,0.13347626,3.6573117,0.0,False,True,-2.3892221,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.6855466,3,500815,tail_recovery_dropout,False,0.28029616489597603,0.39180505716431613,0.24395102361704815,0.0,0.0087186693394936,0.09486509325378857,1.0,0.0,0.3722163879377773,0.24276762238090926,0.3090945635083534,False,False,False,0,False,True
P09I0086,45,22898,4538,18596,sample_i_analysis,B2,0,0,7256.5,6755.0,,4,4.9016747,0.15947984,0.22616644,3,2287.0,9222.0,16369.0,1,0.38634327,2,0.11251981,0.0,1.8275332,18.0,8.889791,8.818186,7.7354336,9.222,9.222,0.07160473,0.07160473,-0.0,0.061613962,True,False,-2.2540936,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4275906,5,260085,tail_recovery_dropout,False,0.5504309430615276,1.0,0.1398028584823869,0.5910699762694879,1.0,0.023110596136989202,-0.0,0.2872513341863915,0.5682765597228269,0.21700634989815665,0.4869961892711344,True,False,False,1,False,False
P09I0087,44,1935,1422,1935,sample_i_analysis,B2,0,0,9514.5,6263.0,1.9340264,2,5.9279,0.28711703,0.23174652,4,6628.5,13257.0,16143.0,1,0.6113301,2,0.22707446,0.0,1.5284891,0.40553725,9.160677,8.742575,8.799285,13.257,13.257,0.41810226,0.41810226,-0.0,0.17552328,False,False,-2.5531378,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.43170255,5,249677,pretrigger_slope,False,1.0,1.0,0.14701222658807733,1.0,0.0,0.4249554513937301,-0.0,0.8183095961394524,0.5264622007858539,0.5129188437168076,0.353389555130905,True,True,False,2,True,False
P09I0088,56,322545,11189,16722,sample_i_analysis,B2,0,0,4911.5,4454.5,,3,5.9521527,0.15669869,0.1947025,5,1509.5,6502.0,13261.0,1,0.655706,2,-0.06301537,-0.06301537,1.8438222,18.0,8.499538,8.401895,7.320196,6.502,6.502,0.09764385,0.09764385,0.06301537,0.10274827,True,False,-2.2378047,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.42452303,4,459867,early_sample_offset,False,0.25060254902338863,0.2847088931541907,0.09915198510505957,0.5807623771114884,1.0,0.05330904057442258,0.027408617209954772,0.4790241803123062,0.31571953317559026,0.25808139996523716,0.4150923172678813,False,False,False,0,False,True
P09I0089,45,48047,11166,43736,sample_i_analysis,B2,0,0,4554.0,6398.5,0.0,3,-3.3970137,0.0,0.7580882,3,3878.0,9613.0,16351.0,1,0.028107159,2,-0.6791831,-3.8296003,1.6422236,1.6422236,8.423981,8.763975,8.263332,9.613,9.613,-0.33999443,0.33999443,0.6791831,0.0,False,True,-2.4394033,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.90978265,4,272831,pretrigger_slope,False,1.0,1.0,0.8270366922745028,0.0,0.00566834295882592,0.3343711703433915,0.29541157345216623,0.0,0.6970393912351693,0.14523962704189053,0.38637486621420036,True,False,False,1,False,False
P09I0090,53,205276,8864,906,sample_i_analysis,B2,0,0,4745.5,4253.5,,5,0.76936054,0.0,0.22113855,3,2154.0,6943.0,16297.0,1,0.4991044,2,-0.2991255,-1.8956907,1.72603,18.0,8.465163,8.355733,7.675546,6.943,6.943,0.10943031,0.10943031,0.2991255,0.0,True,True,-2.355597,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.64431995,4,367727,nominal_baseline_excursion,False,0.49914197019069484,0.4073826810203344,0.13330691043058124,0.0,1.0,0.06697819519347388,0.13010502560306042,0.0,0.4323608036684552,0.04469787247910702,0.4821999498901711,False,False,False,0,False,True
P09I0091,48,91080,1499,26171,sample_i_analysis,B2,0,0,3165.5,3995.5,0.0,3,2.4744906,0.030545605,0.2954046,3,2063.5,5550.0,12271.0,1,0.48380983,5,-0.49549833,-1.4703838,1.6816642,1.6816642,8.060382,8.293174,7.632643,5.55,5.55,-0.2327919,0.2327919,0.49549833,0.014778264,False,True,-2.3999627,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.58410853,3,292619,early_sample_offset,False,0.46424233075603044,0.019889287601880443,0.22925737927791132,0.11320923085003816,0.008065798223754115,0.21004478582051647,0.21551764363427287,0.06889795613141578,0.20251611398832758,0.14054688781550118,0.2166414206133018,False,False,False,0,False,True
P09I0092,47,64095,9225,10159,sample_i_analysis,B2,0,0,5615.5,4772.5,,4,6.539222,0.20175707,0.17378095,5,1388.5,6960.0,13857.0,1,0.5222153,3,0.03623898,0.0,1.9189109,18.0,8.633464,8.470835,7.236699,6.96,6.96,0.16262913,0.16262913,-0.0,0.105360635,True,False,-2.162716,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.4058961,4,280709,rising_edge_distortion,False,0.20394115265217985,0.41211160254805423,0.07212169964470644,0.7477593818573018,1.0,0.1286746584344367,-0.0,0.4912033245723658,0.32491339023714694,0.31884707687588787,0.43887855881843185,False,False,False,0,False,True
P09I0093,57,357709,11280,58,sample_i_analysis,B4,1,2,2504.0,4938.5,0.0,3,-7.194489,0.0,0.7776803,3,2216.0,6959.0,14110.0,1,0.0,3,-1.2208467,-6.921326,1.6298755,1.6298755,7.826044,8.505019,7.7039104,6.959,6.959,-0.6789751,0.6789751,1.2208467,0.0,False,True,-2.4517512,2,1,0,high_20nA,20.0,baseline_excursion,True,False,1.1500951,3,487207,early_sample_offset,False,0.5230511154387523,0.4118334306934825,0.8523493510291257,0.0,0.004917745418300181,0.7274984698972529,0.5310088613672583,0.0,0.47400445365144334,0.39142158227613755,0.39424485221537753,False,False,False,0,False,True
P09I0094,48,78831,6493,13923,sample_i_analysis,B2,0,0,6630.5,4395.0,,4,7.2226834,0.24555802,0.1384288,7,959.5,6919.0,14364.0,1,0.542116,3,0.13279541,0.0,2.07572,18.0,8.799586,8.388451,6.867454,6.919,6.919,0.41113567,0.41113567,-0.0,0.13312092,True,False,-2.0059068,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.364518,4,286885,rising_edge_distortion,False,0.03850529279062147,0.4007065565106123,0.02644732532075709,0.910096053859738,1.0,0.41687606234243424,-0.0,0.6206249466333603,0.2709414682458448,0.45417714150424854,0.46654032731503176,False,False,False,0,False,True
P09I0095,50,159279,15469,30293,sample_i_analysis,B2,0,0,6636.5,5454.5,,4,6.136518,0.20708016,0.18173507,3,1515.5,8026.0,14959.0,1,0.4649288,3,0.060348075,0.0,1.9488671,18.0,8.80049,8.60438,7.3241606,8.026,8.026,0.19611073,0.19611073,-0.0,0.09627753,True,False,-2.1327598,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.42332387,4,333584,tail_recovery_dropout,False,0.2529163372732006,0.7086427995215445,0.08239828690453681,0.767488011381763,1.0,0.16750439758370017,-0.0,0.4488568507357201,0.4106642112190195,0.326914794724697,0.47077686202086366,False,False,False,0,False,True
P09I0096,45,35268,16105,30961,sample_i_analysis,B2,0,0,7933.0,4822.5,,4,6.722425,0.25052506,0.14076985,3,951.5,7808.0,15652.0,1,0.48039833,2,0.18278079,0.0,2.1103473,18.0,8.978912,8.481256,6.8590903,7.808,7.808,0.49765682,0.49765682,-0.0,0.12035182,True,False,-1.9712796,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.33670962,5,266235,tail_recovery_dropout,False,0.03542024179087212,0.648001335224902,0.029471921958050214,0.9285050779403342,1.0,0.5172175539495945,-0.0,0.5610939427456464,0.3300345292720523,0.4738886656104997,0.4933338862600677,False,False,False,0,False,True
P09I0097,48,89524,53,24616,sample_i_analysis,B2,0,0,6474.0,3863.0,,4,4.3795185,0.11519208,0.18562089,3,1475.5,6869.0,15956.0,1,0.41087428,2,-0.009422305,-0.009422305,2.0874937,18.0,8.775703,8.259459,7.2974296,6.869,6.869,0.5162449,0.5162449,0.009422305,0.047329463,True,False,-1.9941332,3,1,1,high_20nA,20.0,baseline_excursion,True,False,0.4679911,4,291896,nominal_baseline_excursion,False,0.23749108227445392,0.3867979637820246,0.08741870001195713,0.4269290713612012,1.0,0.5387747763549049,0.004098243824965923,0.2206553669292595,0.33097027771319076,0.38505255865648746,0.46344776436569063,False,False,False,0,False,True
P09I0098,47,57376,2931,3443,sample_i_analysis,B2,0,0,3915.5,4789.0,0.0,3,0.97458804,0.02020025,0.42907155,3,2733.5,7170.0,13915.0,1,0.36074576,2,-0.48895416,-1.2767208,1.6769718,1.6769718,8.272954,8.474286,7.913704,7.17,7.17,-0.20133209,0.20133209,0.48895416,0.007287155,False,True,-2.404655,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.6624389,3,277387,early_sample_offset,False,0.7226153519850377,0.47052769200812267,0.4019527969269262,0.0748669003438787,0.007780563742403708,0.17355978462626676,0.21267124837408682,0.03397354963430259,0.4084304309835445,0.11484052299037757,0.27791212435113355,False,False,False,0,False,True
P09I0099,49,108941,1307,12314,sample_i_analysis,B2,0,0,5501.0,6017.5,,3,4.692238,0.12300258,0.25599226,4,2614.0,8284.0,15052.0,1,0.58698416,3,0.04780949,0.0,1.7249898,18.0,8.612867,8.702593,7.8690195,8.284,8.284,-0.089725494,0.089725494,-0.0,0.07220057,True,False,-2.356637,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.48339346,4,301097,pretrigger_slope,False,0.6765324026762819,0.7804111380010571,0.1783373087831108,0.4558766301852684,1.0,0.04412585643832976,-0.0,0.33660731088057533,0.555297813397047,0.19209283173796637,0.47411281934590455,True,False,False,1,False,False
P09I0100,56,329851,1633,24026,sample_i_analysis,B2,0,0,3949.0,5034.5,,3,1.3806027,0.03503973,0.4133776,3,2743.5,7038.0,13758.0,1,0.35148138,2,-0.45353255,-1.1180046,1.6646789,18.0,8.281471,8.524268,7.917354,7.038,7.038,-0.2427969,0.2427969,0.45353255,0.0123158125,True,True,-2.4169478,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.6426514,3,465598,early_sample_offset,False,0.7264716657347243,0.4338090072046511,0.38167648142924515,0.12986552017853328,1.0,0.2216479212796457,0.19726457299551955,0.05741772574557757,0.5532608931566918,0.14214288893541102,0.5564372859113149,True,False,False,1,False,False
P09I0101,48,90786,1223,25877,sample_i_analysis,B2,0,0,5691.5,4856.5,,7,2.0416408,0.31154934,0.17849526,5,1428.0,7119.0,13916.0,1,0.98840374,4,0.31740314,0.0,1.9177247,18.0,8.646905,8.488279,7.26473,7.119,7.119,0.1586256,0.1586256,-0.0,0.30793652,True,False,-2.1639023,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.91533226,4,292481,rising_edge_distortion,False,0.21917359196344222,0.4563409274249632,0.07821250768945442,1.0,1.0,0.12403162985825603,-0.0,1.0,0.34058520787658797,0.46976759116598144,0.4955199516744736,False,False,False,0,False,True
P09I0102,56,347939,2171,42112,sample_i_analysis,B2,0,0,5304.5,4297.5,,7,-1.1803187,0.019575499,0.21812007,3,2248.0,6008.0,15654.0,1,0.6844189,3,-0.05024036,-0.10623056,1.7588192,18.0,8.576499,8.366021,7.7182407,6.008,6.008,0.21047783,0.21047783,0.05024036,0.013397842,True,False,-2.3228078,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.046957,4,479415,peak_phase_late,False,0.5353913194377495,0.147291996995744,0.1294070857973028,0.07255142549298634,1.0,0.1841664073243154,0.021852109980951048,0.06246227096576701,0.3613414353732601,0.07931576444620383,0.36982344793861777,False,False,False,0,False,True
P09I0103,47,60332,5698,6397,sample_i_analysis,B2,0,0,7285.0,6706.5,0.0,2,5.274262,0.23614591,0.18031213,4,4321.0,-6791.0,15433.0,1,0.92958134,2,-1.1184626,-1.1184626,1.0168691,1.0168691,8.89371,8.810982,8.371473,-6.791,6.791,0.082728386,0.082728386,1.1184626,0.21951683,False,True,-3.0647578,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.4510339,5,278844,early_sample_offset,False,1.0,0.3651005591254277,0.08055987271472033,0.8752125498736179,0.0,0.03601107463461594,0.4864767637966858,1.0,0.43996119348622204,0.5207270599121917,0.42663400615546065,False,True,False,1,False,False
P09I0104,54,265056,7343,21068,sample_i_analysis,B2,0,0,5043.0,3517.0,,6,3.069205,0.0043134433,0.18206327,3,2026.0,5756.0,15513.0,1,0.45528457,2,-0.07574856,-0.25223082,1.7652814,18.0,8.525954,8.1656475,7.614312,5.756,5.756,0.36030674,0.36030674,0.07574856,0.001963844,True,False,-2.3163455,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.45160094,4,416373,peak_phase_late,False,0.4497811541947054,0.07719268964366187,0.08282231570202495,0.015986640248515305,1.0,0.3579280403501706,0.032946934775520506,0.00915566522298858,0.31564887199555003,0.09909222103991791,0.3610119716320591,False,False,False,0,False,True
P09I0105,45,28680,9937,24377,sample_i_analysis,B2,0,0,1859.0,3994.0,0.0,2,-14.620226,0.0,0.87628865,2,1572.5,6545.0,15298.0,1,0.21839699,7,-1.7966648,-13.030124,1.5271224,1.5271224,7.5283318,8.292799,7.3610578,6.545,6.545,-0.76446724,0.76446724,1.7966648,0.0,False,True,-2.5545044,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.5018505,2,263119,early_sample_offset,False,0.27489732564641467,0.2966702829007761,0.9797496559431697,0.0,0.0,0.8266465839513097,0.7814616935169936,0.0,0.4440629815967436,0.3703167527220529,0.37688910966839084,False,False,False,0,False,True
P09I0106,45,38710,2913,34401,sample_i_analysis,B2,0,0,3115.5,3281.5,0.0,6,-5.481624,0.0,0.2925388,3,1460.5,6869.0,15927.0,1,0.5573744,4,-0.8526721,-6.481785,1.6188291,1.6188291,8.044466,8.09636,7.2872186,6.869,6.869,-0.051894188,0.051894188,0.8526721,0.0,False,True,-2.4627976,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.025508,3,268106,peak_phase_late,False,0.23170661164992393,0.3867979637820246,0.22555481459832108,0.0,0.004246273639511241,0.00025161674679870385,0.37087083983650776,0.0,0.25369383512052696,0.0816519727832634,0.21401757468728871,False,False,False,0,False,True
P09I0107,51,186957,8141,13165,sample_i_analysis,B2,0,0,5802.5,4668.5,,4,6.6510987,0.20915303,0.16367866,5,1341.5,6858.0,13954.0,1,0.53520036,3,0.046100818,0.0,1.9496319,18.0,8.666217,8.448808,7.2022886,6.858,6.858,0.21740913,0.21740913,-0.0,0.111938775,True,False,-2.131995,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.3943629,4,354577,rising_edge_distortion,False,0.18581647802865248,0.38373807338173527,0.05906971341504036,0.7751705574747972,1.0,0.19220486937407677,-0.0,0.5218713652262824,0.31104197031377334,0.34667634317892687,0.4436242265875181,False,False,False,0,False,True
P09I0108,49,107567,535,10941,sample_i_analysis,B2,0,0,4145.5,5335.5,0.0,3,0.26245326,0.0,0.4935455,3,3049.5,7814.0,14562.0,1,0.3236039,2,-0.51875526,-1.4804003,1.6705616,1.6705616,8.33002,8.582325,8.023061,7.814,7.814,-0.25230503,0.25230503,0.51875526,0.0,False,True,-2.4110653,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7145623,4,300412,pretrigger_slope,False,0.8444748664751367,0.6496703663523326,0.4852520397295165,0.0,0.007390910244758071,0.23267481986565372,0.22563327561181604,0.0,0.5001135900964602,0.10548127740235641,0.30590225494959766,False,False,False,0,False,True
P09I0109,51,187051,8228,13259,sample_i_analysis,B2,0,0,3785.0,5095.5,0.0,3,-0.25019807,0.0,0.5220864,3,3095.0,7484.0,14212.0,1,0.2686922,2,-0.5725231,-1.7907529,1.651947,1.651947,8.239065,8.536309,8.037867,7.484,7.484,-0.29724407,0.29724407,0.5725231,0.0,False,True,-2.4296799,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7346182,3,354644,early_sample_offset,False,0.8620210940362111,0.5578736543436535,0.5221263953243644,0.0,0.006259394223842253,0.2847921380588798,0.24901966761056318,0.0,0.4928425625437822,0.12313444000845505,0.3094321808677607,False,False,False,0,False,True
P09I0110,53,205086,8685,716,sample_i_analysis,B2,0,0,4193.0,5656.5,0.0,3,-0.9279752,0.0,0.5806263,3,3407.5,8248.0,14995.0,1,0.22561412,2,-0.5912235,-2.1585975,1.6519203,1.6519203,8.341411,8.640738,8.1340275,8.248,8.248,-0.2993269,0.2993269,0.5912235,0.0,False,True,-2.4297066,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7792347,4,367577,pretrigger_slope,False,0.9825308987139196,0.770396951236474,0.597758946823681,0.0,0.006257771224811465,0.2872076661576642,0.2571534309332738,0.0,0.5900957047359292,0.12550359468315964,0.3433037618024902,True,False,False,1,False,False
P09I0111,47,64187,9311,10251,sample_i_analysis,B2,0,0,3212.0,4992.5,0.0,3,-1.6715442,0.0,0.581183,3,2736.5,6889.0,13662.0,1,0.19022416,3,-0.7795766,-2.75467,1.642061,1.642061,8.074961,8.515892,7.9148,6.889,6.889,-0.44093132,0.44093132,0.7795766,0.0,False,True,-2.439566,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.8062315,3,280749,early_sample_offset,False,0.7237722461099437,0.39236140087345966,0.5984781937205782,0.0,0.005658459077087887,0.45143108113731717,0.3390778569615322,0.0,0.44523140563409896,0.1829405880044932,0.31357847783712134,False,False,False,0,False,True
P09I0112,45,26392,7776,22089,sample_i_analysis,B2,0,0,4761.5,5756.0,,3,1.009346,0.008830443,0.46934757,3,3067.0,8269.0,15044.0,1,0.33256328,2,-0.39703876,-1.0082958,1.6812869,18.0,8.468528,8.658172,8.028781,8.269,8.269,-0.18964386,0.18964386,0.39703876,0.002936681,True,True,-2.40034,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.6695402,4,261887,pretrigger_slope,False,0.8512234155370884,0.7762385601824808,0.45398872723834627,0.03272770862109634,1.0,0.16000455064651084,0.17269252549584493,0.013691142525939597,0.6769641174656759,0.0877477889823058,0.5800020481923137,True,False,True,2,True,False
P09I0113,56,341387,12423,35561,sample_i_analysis,B2,0,0,2267.5,5298.5,0.0,3,-9.188534,0.0,0.8231725,2,2170.5,6936.0,13762.0,1,0.0,3,-1.5181918,-8.540904,1.6093562,1.6093562,7.726874,8.575368,7.6831737,6.936,6.936,-0.84849405,0.84849405,1.5181918,0.0,False,True,-2.4722707,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.2028774,2,474388,early_sample_offset,False,0.5055048878776779,0.40543547803833213,0.9111244968581621,0.0,0.0036704493878736318,0.9240953054534101,0.6603394996727341,0.0,0.49897978686156236,0.36705756323681993,0.39445269903345004,False,False,False,0,False,True
P09I0114,54,257937,708,13952,sample_i_analysis,B2,0,0,2073.0,6171.0,0.0,3,-19.438013,0.0,0.9064679,2,1885.0,8053.0,15252.0,1,0.0,3,-2.3087313,-17.740955,1.6221567,1.6221567,7.637234,8.727778,7.5422134,8.053,8.053,-1.0905442,1.0905442,2.3087313,0.0,False,True,-2.4594703,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.8021129,2,410540,early_sample_offset,False,0.3954071303241233,0.7161534395949819,1.0,0.0,0.004448546732201895,1.0,1.0,0.0,0.61539444686422,0.45999999999999996,0.46563411193383475,True,False,False,1,False,False
P09I0115,57,387982,6687,30329,sample_i_analysis,B2,0,0,2598.0,4123.5,0.0,5,-2.4176285,0.0,0.35222077,5,2157.0,6999.0,14289.0,1,0.8718245,2,-0.5819861,-4.5211697,1.6267935,1.6267935,7.862882,8.3247,7.676937,6.999,6.999,-0.46181822,0.46181822,0.5819861,0.0,False,True,-2.4548335,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.9638701,3,500517,rising_edge_distortion,False,0.5002988643156009,0.42296030487635267,0.302662901042023,0.0,0.004730401485233525,0.47565432251875506,0.25313561177875266,0.0,0.32732606220218285,0.1698468719958268,0.2690387976273233,False,False,False,0,False,True
P09I0116,45,24419,5951,20116,sample_i_analysis,B2,0,0,5780.0,4783.5,,4,6.6245675,0.20627604,0.16938531,5,1361.5,7050.0,13937.0,1,0.53408307,3,0.037370242,0.0,1.9412214,18.0,8.662332,8.473137,7.2170763,7.05,7.05,0.18919468,0.18919468,-0.0,0.11016854,True,False,-2.1404057,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4007116,4,260912,rising_edge_distortion,False,0.19352910552802582,0.43714706945951215,0.06644260780012771,0.7645077526273159,1.0,0.1594836214725447,-0.0,0.5136183272935254,0.3271925335115926,0.33451717225602323,0.4449812999609894,False,False,False,0,False,True
P09I0117,47,54609,348,676,sample_i_analysis,B2,0,0,2880.5,4450.0,0.0,3,-0.5696927,0.003877082,0.4670687,3,2439.5,6068.0,12834.0,1,0.32164556,3,-0.75941676,-2.3957646,1.6441331,1.6441331,7.9660664,8.400884,7.799958,6.068,6.068,-0.4348173,0.4348173,0.75941676,0.0012470462,False,True,-2.4374938,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.7504107,3,276110,early_sample_offset,False,0.6092397277442494,0.16398230827004925,0.45104446609961446,0.014369382147203423,0.005784414743443304,0.4443404462287889,0.33030930831103733,0.005813871939319039,0.33272108278496415,0.18426340143484554,0.2757747246347353,False,False,False,0,False,True
P09I0118,55,296473,3334,15069,sample_i_analysis,B2,0,0,5458.0,6437.0,,3,0.04488823,0.0,0.5472418,3,3577.0,9608.0,16381.0,1,0.26804692,2,-0.38970318,-1.4774642,1.681691,18.0,8.6050205,8.769973,8.182559,9.608,9.608,-0.16495228,0.16495228,0.38970318,0.0,True,True,-2.3999357,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.71686554,4,440356,pretrigger_slope,False,1.0,1.0,0.5546267427111197,0.0,1.0,0.13136889373097604,0.16950190542596358,0.0,0.7869531185561558,0.06881895368914623,0.6109625045634026,True,False,True,2,True,False
P09I0119,57,382972,2063,25319,sample_i_analysis,B2,0,0,2731.5,3231.0,0.0,6,-7.6525717,0.0,0.3240254,3,1479.5,6915.0,15891.0,1,0.708585,4,-1.1490024,-8.15724,1.5305171,1.5305171,7.9129725,8.080856,7.300135,6.915,6.915,-0.16788387,0.16788387,1.1490024,0.0,False,True,-2.5511098,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.1610864,3,498178,rising_edge_distortion,False,0.2390336077743286,0.3995938690923253,0.26623496430883276,0.0,0.0,0.13476875738721075,0.4997600895609966,0.0,0.2859351745088329,0.14229172147634983,0.24559714463496216,False,False,False,0,False,True
P09I0120,48,89061,16010,24153,sample_i_analysis,B2,0,0,5332.5,4422.0,,4,6.89414,0.20229124,0.1637729,7,1258.5,6539.0,13396.0,1,0.558556,2,0.038724802,0.0,1.9423475,18.0,8.581763,8.394573,7.13847,6.539,6.539,0.18719006,0.18719006,-0.0,0.11299099,True,False,-2.1392794,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.39099097,4,291699,rising_edge_distortion,False,0.15380907390625306,0.29500125177334563,0.05919146988632397,0.7497391421155506,1.0,0.15715879614480058,-0.0,0.5267769118392551,0.28144512422076706,0.3319293767613871,0.42854733033393244,False,False,False,0,False,True
P09I0121,48,81888,9364,16980,sample_i_analysis,B2,0,0,6646.5,4181.5,,4,7.0933576,0.24769045,0.13513733,6,891.0,6643.0,14318.0,1,0.51959676,3,0.13488302,0.0,2.0933552,18.0,8.801996,8.338664,6.793466,6.643,6.643,0.46333218,0.46333218,-0.0,0.12869915,True,False,-1.9882717,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.3641484,4,288108,rising_edge_distortion,False,0.012089543605267736,0.3239311246488081,0.022194802267532628,0.9179993433883478,1.0,0.47741011291952495,-0.0,0.6000101494228618,0.24488181566123943,0.46761986715708126,0.46225057215822907,False,False,False,0,False,True
P09I0122,45,6726,5869,2432,sample_i_analysis,B2,0,0,5712.0,4250.5,,6,3.3751748,0.0019776374,0.16615956,3,2184.5,6007.0,16192.0,1,0.42086834,2,-0.06810224,-0.21796219,1.7764763,18.0,8.650499,8.355027,7.6896,6.007,6.007,0.29547215,0.29547215,0.06810224,0.00083232496,True,False,-2.3051505,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4488065,4,252220,peak_phase_late,False,0.5109037271272392,0.14701382514117223,0.06227499386503523,0.007329591571496759,1.0,0.28273718275825604,0.029621157938142236,0.003880394109968694,0.34406717125277264,0.07704672730598683,0.3631787255099782,False,False,False,0,False,True
