method,error_type,taxon,run,row_id,variant,truth,score,event_key,target_stave,base_d_t_ns,d_t_ns,atom_late_peak,atom_dropout_step,atom_b2_ds_sse
traditional_atom_rubric,false_negative,nominal_shape,61,61:504572:595:115560:injected_two_pulse,injected_two_pulse,1,0.005655020268077179,61:504572:595:115560,B6,2.367421209321428,3.22818705541615,6.0,0.1515224443167344,0.010281855032867597
traditional_atom_rubric,false_negative,nominal_shape,62,62:549062:8957:160048:injected_two_pulse,injected_two_pulse,1,0.00476230312701667,62:549062:8957:160048,B6,2.7445632858739764,2.710929035698957,6.0,0.23416272324835907,0.008658732958212127
traditional_atom_rubric,false_negative,nominal_shape,62,62:552824:12482:163810:injected_two_pulse,injected_two_pulse,1,0.00706565520187341,62:552824:12482:163810,B6,2.3940048224099435,2.620693278694773,8.0,0.17976009461057607,0.012846645821588017
traditional_atom_rubric,false_negative,nominal_shape,62,62:548985:8885:159971:injected_two_pulse,injected_two_pulse,1,0.00745501223982093,62:548985:8885:159971,B8,1.6402965858501268,2.4847403385527755,7.0,0.1576139597698067,0.010212585547940729
traditional_atom_rubric,false_negative,nominal_shape,62,62:545633:6254:156619:injected_two_pulse,injected_two_pulse,1,0.007973576745868493,62:545633:6254:156619,B8,2.8677616243032915,2.8677616243032915,5.0,0.22029897718332014,0.009861770382253502
traditional_atom_rubric,false_negative,nominal_shape,63,63:610108:465:221093:injected_two_pulse,injected_two_pulse,1,0.00221283026725742,63:610108:465:221093,B4,2.579295691746701,2.718944295855227,5.0,0.22844893584443426,0.004023327758649854
traditional_atom_rubric,false_negative,nominal_shape,63,63:595555:3227:206540:injected_two_pulse,injected_two_pulse,1,0.005998482092459135,63:595555:3227:206540,B8,1.4527035868125893,2.5467633968067283,7.0,0.16903572800614675,0.010906331077198426
traditional_atom_rubric,false_negative,nominal_shape,63,63:584495:9326:195481:injected_two_pulse,injected_two_pulse,1,0.008306377006020257,63:584495:9326:195481,B8,2.1196492005842913,2.1196492005842913,6.0,0.154500908732163,0.011596746511050963
traditional_atom_rubric,false_negative,nominal_shape,63,63:582178:7144:193164:injected_two_pulse,injected_two_pulse,1,0.014118725504830981,63:582178:7144:193164,B6,2.541640752546062,2.541640752546062,5.0,0.18200540610117133,0.022215419896566047
traditional_atom_rubric,false_negative,nominal_shape,65,65:657708:11671:232748:injected_two_pulse,injected_two_pulse,1,1.3093965247761008,65:657708:11671:232748,B4,2.813007607414548,2.830774659216388,8.0,0.17373799938061318,0.02163004504745564
traditional_atom_rubric,false_negative,nominal_shape,65,65:664538:1656:239578:injected_two_pulse,injected_two_pulse,1,1.3134052312270326,65:664538:1656:239578,B6,2.700861043353779,2.700861043353779,5.0,0.1336225596529284,0.028918602230968087
traditional_atom_rubric,false_negative,nominal_shape,65,65:672755:9318:247795:injected_two_pulse,injected_two_pulse,1,1.3156259415084894,65:672755:9318:247795,B4,2.243892588955486,2.384829984779131,5.0,0.18894070939235763,0.03295625728816231
traditional_atom_rubric,false_negative,nominal_shape,65,65:656391:10443:231431:injected_two_pulse,injected_two_pulse,1,1.3158035759468936,65:656391:10443:231431,B4,1.8033022681621311,0.1627582509216765,6.0,0.14798810417211056,0.033279228994351824
traditional_atom_rubric,false_negative,template_mismatch,58,58:410177:11017:21186:injected_two_pulse,injected_two_pulse,1,0.07070706459964339,58:410177:11017:21186,B6,2.0268148359728713,2.0725403079848697,6.0,0.18573480134035425,0.09217678802089554
traditional_atom_rubric,false_negative,template_mismatch,58,58:402308:3701:13332:injected_two_pulse,injected_two_pulse,1,0.34217694542425764,58:402308:3701:13332,B8,1.1172530694520795,1.1172530694520795,5.0,0.2296065680696592,0.2759584122689461
traditional_atom_rubric,false_negative,template_mismatch,58,58:421027:4781:32023:injected_two_pulse,injected_two_pulse,1,1.2295358589978553,58:421027:4781:32023,B8,1.9071776497977062,1.9071776497977062,4.0,0.48920169577213213,0.1564055091362326
traditional_atom_rubric,false_negative,template_mismatch,58,58:392996:11382:4044:injected_two_pulse,injected_two_pulse,1,1.3463680185316609,58:392996:11382:4044,B4,1.8079858145067114,1.4318377897355035,7.0,0.20624307730377955,0.08885094278483764
traditional_atom_rubric,false_negative,template_mismatch,59,59:445403:10964:56391:injected_two_pulse,injected_two_pulse,1,0.084894076849602,59:445403:10964:56391,B8,1.8295438819052023,3.0943471703805336,7.0,0.23547258573007224,0.10523674740062763
traditional_atom_rubric,false_negative,template_mismatch,59,59:435531:1814:46519:injected_two_pulse,injected_two_pulse,1,0.41558304985803135,59:435531:1814:46519,B8,1.9065100737922798,1.9065100737922798,7.0,0.21728419540112742,0.11685098387641411
traditional_atom_rubric,false_negative,template_mismatch,59,59:448127:13501:59115:injected_two_pulse,injected_two_pulse,1,0.4640155792981186,59:448127:13501:59115,B6,0.6302785923753653,3.1562385584162698,5.0,0.2079681274900399,0.09825318121149879
traditional_atom_rubric,false_negative,template_mismatch,59,59:425507:8933:36495:injected_two_pulse,injected_two_pulse,1,0.5872605955057588,59:425507:8933:36495,B4,2.1778108516273065,2.3111392981348438,5.0,0.30207532667179093,0.1960978536582834
traditional_atom_rubric,false_negative,template_mismatch,60,60:496410:9398:107398:injected_two_pulse,injected_two_pulse,1,0.05402857449023161,60:496410:9398:107398,B4,1.9599212798655579,0.3694541529121622,6.0,0.21025923883066744,0.08366499734824617
traditional_atom_rubric,false_negative,template_mismatch,60,60:500289:13001:111277:injected_two_pulse,injected_two_pulse,1,0.4205437778587767,60:500289:13001:111277,B6,1.564327478912869,3.512482004370014,6.0,0.2642152684768051,0.11542277728502401
traditional_atom_rubric,false_negative,template_mismatch,60,60:473437:4363:84425:injected_two_pulse,injected_two_pulse,1,0.770220149176864,60:473437:4363:84425,B4,0.8610214871111808,0.8610214871111808,3.0,0.2919374670648164,0.08085627262836692
traditional_atom_rubric,false_negative,template_mismatch,60,60:470152:1295:81140:injected_two_pulse,injected_two_pulse,1,0.8179294644630456,60:470152:1295:81140,B4,2.660157880824805,2.672869745231587,4.0,0.26381849190508166,0.09226588673556467
traditional_atom_rubric,false_negative,template_mismatch,61,61:511610:7174:122598:injected_two_pulse,injected_two_pulse,1,0.08914251549539629,61:511610:7174:122598,B4,2.6026193889110623,2.6026193889110623,7.0,0.1673921646220815,0.12254971250165875
traditional_atom_rubric,false_negative,template_mismatch,61,61:517312:12575:128300:injected_two_pulse,injected_two_pulse,1,0.13545017319277103,61:517312:12575:128300,B6,2.8162894421515112,4.797743209154902,6.0,0.2621288921071687,0.20242119369141895
traditional_atom_rubric,false_negative,template_mismatch,61,61:504943:929:115931:injected_two_pulse,injected_two_pulse,1,0.3337851652314886,61:504943:929:115931,B4,1.3111981269833457,0.7505634790321558,6.0,0.265947888589398,0.11860672113571634
traditional_atom_rubric,false_negative,template_mismatch,61,61:531895:9802:142883:injected_two_pulse,injected_two_pulse,1,0.3562784440320061,61:531895:9802:142883,B8,1.2371324589750543,1.2696357224213948,7.0,0.26130690098578757,0.0835365649066777
traditional_atom_rubric,false_negative,template_mismatch,62,62:548039:8490:159025:injected_two_pulse,injected_two_pulse,1,0.19045405097158102,62:548039:8490:159025,B8,1.2351902823274123,1.7231414289748699,6.0,0.2139392598615708,0.13539254140830387
traditional_atom_rubric,false_negative,template_mismatch,62,62:548198:8635:159184:injected_two_pulse,injected_two_pulse,1,0.2731733734458748,62:548198:8635:159184,B6,0.9764605785592764,0.8145758679888928,7.0,0.3251680034684587,0.22348807587482822
traditional_atom_rubric,false_negative,template_mismatch,62,62:551630:11363:162616:injected_two_pulse,injected_two_pulse,1,0.41889279541145774,62:551630:11363:162616,B6,2.2163672458526626,2.2163672458526626,4.0,0.2460637129256683,0.19304791816206357
traditional_atom_rubric,false_negative,template_mismatch,62,62:557537:493:168523:injected_two_pulse,injected_two_pulse,1,0.5803244385415891,62:557537:493:168523,B6,1.8479996033910133,1.8479996033910133,5.0,0.23682498373454783,0.2732010431808838
traditional_atom_rubric,false_negative,template_mismatch,63,63:605165:12216:216150:injected_two_pulse,injected_two_pulse,1,0.062123485190646525,63:605165:12216:216150,B8,2.009084544022407,2.009084544022407,5.0,0.22643100889064272,0.08985352443267743
traditional_atom_rubric,false_negative,template_mismatch,63,63:600241:7618:211226:injected_two_pulse,injected_two_pulse,1,0.07737247283627677,63:600241:7618:211226,B4,2.059205532596774,2.117890978606166,5.0,0.27443781551170265,0.09649547682347379
traditional_atom_rubric,false_negative,template_mismatch,63,63:577360:2625:188346:injected_two_pulse,injected_two_pulse,1,0.08624852323366783,63:577360:2625:188346,B6,1.053878677268635,1.7779893141227632,6.0,0.25429787234042545,0.12212466130817777
traditional_atom_rubric,false_negative,template_mismatch,63,63:580692:5736:191678:injected_two_pulse,injected_two_pulse,1,0.1096821674616815,63:580692:5736:191678,B6,2.964229081810487,2.961313557238249,5.0,0.2062095006078642,0.1430678583651941
traditional_atom_rubric,false_negative,template_mismatch,65,65:681075:686:256115:injected_two_pulse,injected_two_pulse,1,1.3432435586730793,65:681075:686:256115,B8,0.4456141678649779,0.4456141678649779,4.0,0.2602396805687204,0.08317010667832603
traditional_atom_rubric,false_negative,template_mismatch,65,65:686060:5318:261100:injected_two_pulse,injected_two_pulse,1,1.3458611800021163,65:686060:5318:261100,B4,2.7269285208775678,2.8020937457766735,5.0,0.17954603005186948,0.08792941818566567
traditional_atom_rubric,false_negative,template_mismatch,65,65:675559:11959:250599:injected_two_pulse,injected_two_pulse,1,1.3467905543609684,65:675559:11959:250599,B4,2.763771699174548,2.810962043543668,6.0,0.14627910683326567,0.08961918974721501
traditional_atom_rubric,false_negative,template_mismatch,65,65:650890:5768:225930:injected_two_pulse,injected_two_pulse,1,1.3513495441113474,65:650890:5768:225930,B4,2.2763841239591827,2.295614893189949,4.0,0.22158040778988014,0.09790826202063146
traditional_atom_rubric,false_positive,delayed_peak_or_tail,58,58:404573:5824:15589:raw_clean,raw_clean,0,503864.0656260866,58:404573:5824:15589,,0.532449278631077,0.532449278631077,17.0,0.10925449871465297,0.11178393401426538
traditional_atom_rubric,false_positive,delayed_peak_or_tail,58,58:413675:14293:24677:raw_clean,raw_clean,0,8.674689106929772,58:413675:14293:24677,,1.0429361488185123,1.0429361488185123,17.0,0.12265790998647863,0.024807515245089534
traditional_atom_rubric,false_positive,delayed_peak_or_tail,58,58:421068:4820:32064:raw_clean,raw_clean,0,8.499981746277939,58:421068:4820:32064,,2.1214390760477784,2.1214390760477784,17.0,0.00591715976331361,0.007706902126327205
traditional_atom_rubric,false_positive,delayed_peak_or_tail,58,58:414493:15051:25495:raw_clean,raw_clean,0,8.489504251689457,58:414493:15051:25495,,2.784102956167203,2.784102956167203,17.0,0.006768189509306261,0.00897510354076532
traditional_atom_rubric,false_positive,delayed_peak_or_tail,59,59:443645:9347:54633:raw_clean,raw_clean,0,8.681475133930318,59:443645:9347:54633,,1.239231657366787,1.239231657366787,17.0,0.01471727343144849,0.007018921485923035
traditional_atom_rubric,false_positive,delayed_peak_or_tail,59,59:453612:2225:64600:raw_clean,raw_clean,0,8.645603141252629,59:453612:2225:64600,,1.3743236542079273,1.3743236542079273,17.0,0.011746280344557557,0.007224275646467108
traditional_atom_rubric,false_positive,delayed_peak_or_tail,59,59:439800:5758:50788:raw_clean,raw_clean,0,7.865245771903723,59:439800:5758:50788,,2.3982779591575536,2.3982779591575536,16.0,0.11990049751243781,0.23446326011198831
traditional_atom_rubric,false_positive,delayed_peak_or_tail,59,59:452240:953:63228:raw_clean,raw_clean,0,7.7484987303602955,59:452240:953:63228,,2.760164512338463,2.760164512338463,16.0,0.018483110261312885,0.009971196110177315
traditional_atom_rubric,false_positive,delayed_peak_or_tail,60,60:487168:817:98156:raw_clean,raw_clean,0,8.73338325360119,60:487168:817:98156,,1.6742683602273303,1.6742683602273303,17.0,0.016578749058025623,0.37338042933443744
traditional_atom_rubric,false_positive,delayed_peak_or_tail,60,60:478795:9369:89783:raw_clean,raw_clean,0,8.503797029225446,60:478795:9369:89783,,1.8569391712873085,1.8569391712873085,17.0,0.006884117357810195,0.009727494048751664
traditional_atom_rubric,false_positive,delayed_peak_or_tail,60,60:492369:5660:103357:raw_clean,raw_clean,0,8.50147504529157,60:492369:5660:103357,,1.8970040485829998,1.8970040485829998,17.0,0.01618887015177066,0.007563845368405733
traditional_atom_rubric,false_positive,delayed_peak_or_tail,60,60:480551:11006:91539:raw_clean,raw_clean,0,8.425024295887198,60:480551:11006:91539,,2.6504576020993795,2.6504576020993795,17.0,0.004660918200885575,0.0011836437805465552
traditional_atom_rubric,false_positive,delayed_peak_or_tail,61,61:513776:9214:124764:raw_clean,raw_clean,0,2719419.364334231,61:513776:9214:124764,,1.217454525870778,1.217454525870778,16.0,0.16276202219482117,0.8213592647429213
traditional_atom_rubric,false_positive,delayed_peak_or_tail,61,61:532739:10609:143726:raw_clean,raw_clean,0,8.648838267280956,61:532739:10609:143726,,2.2892432295621177,2.2892432295621177,17.0,0.013924514474166358,0.007195638950750034
traditional_atom_rubric,false_positive,delayed_peak_or_tail,61,61:507673:3461:118661:raw_clean,raw_clean,0,8.53374932757861,61:507673:3461:118661,,1.6195163446348317,1.6195163446348317,17.0,0.008169327887114742,0.006839660553855743
traditional_atom_rubric,false_positive,delayed_peak_or_tail,61,61:507904:3677:118892:raw_clean,raw_clean,0,8.51241643220277,61:507904:3677:118892,,2.8829244670885714,2.8829244670885714,17.0,0.13942071674030432,0.04727179262440909
traditional_atom_rubric,false_positive,delayed_peak_or_tail,62,62:562949:5510:173935:raw_clean,raw_clean,0,8.804048001231806,62:562949:5510:173935,,1.7995540997439434,1.7995540997439434,17.0,0.07835014409221897,0.5451695102137639
traditional_atom_rubric,false_positive,delayed_peak_or_tail,62,62:573281:15172:184267:raw_clean,raw_clean,0,8.730626838080457,62:573281:15172:184267,,1.1462314919859296,1.1462314919859296,17.0,0.01644100580270793,0.3652482925501157
traditional_atom_rubric,false_positive,delayed_peak_or_tail,62,62:574233:16069:185219:raw_clean,raw_clean,0,8.664814771497825,62:574233:16069:185219,,2.2675513763173853,2.2675513763173853,17.0,0.030438961871195103,0.3196871420099554
traditional_atom_rubric,false_positive,delayed_peak_or_tail,62,62:570766:12845:181752:raw_clean,raw_clean,0,8.522444548977067,62:570766:12845:181752,,2.785488446814327,2.785488446814327,17.0,0.006990679094540613,0.01948359554272003
traditional_atom_rubric,false_positive,delayed_peak_or_tail,63,63:599353:6727:210338:raw_clean,raw_clean,0,9.101958706940342,63:599353:6727:210338,,0.2733709701946623,0.2733709701946623,17.0,0.12195121951219512,0.3272797121891116
traditional_atom_rubric,false_positive,delayed_peak_or_tail,63,63:580768:5809:191754:raw_clean,raw_clean,0,8.772833351418415,63:580768:5809:191754,,1.1061030556238052,1.1061030556238052,17.0,0.018886679920477135,0.37055397999642176
traditional_atom_rubric,false_positive,delayed_peak_or_tail,63,63:587138:11768:198124:raw_clean,raw_clean,0,8.68175086553647,63:587138:11768:198124,,2.5327544293877793,2.5327544293877793,17.0,0.0029576076240552087,0.3522153441812523
traditional_atom_rubric,false_positive,delayed_peak_or_tail,63,63:579169:4336:190155:raw_clean,raw_clean,0,8.63594849644432,63:579169:4336:190155,,1.5303967157423415,1.5303967157423415,17.0,0.017158544955387784,0.261722435742148
traditional_atom_rubric,false_positive,delayed_peak_or_tail,65,65:681792:1344:256832:raw_clean,raw_clean,0,9.03541615363881,65:681792:1344:256832,,0.8601911487451162,0.8601911487451162,16.0,0.08818493150684936,0.025416432950449756
traditional_atom_rubric,false_positive,delayed_peak_or_tail,65,65:686551:5781:261591:raw_clean,raw_clean,0,8.704990371060832,65:686551:5781:261591,,1.5444499168222023,1.5444499168222023,17.0,0.012674271229404309,0.3553834342894326
traditional_atom_rubric,false_positive,delayed_peak_or_tail,65,65:686638:5863:261678:raw_clean,raw_clean,0,8.59789512805009,65:686638:5863:261678,,1.2255324501569476,1.2255324501569476,17.0,0.022315202231520222,0.006306404993018074
traditional_atom_rubric,false_positive,delayed_peak_or_tail,65,65:664683:1792:239723:raw_clean,raw_clean,0,8.572445583916112,65:664683:1792:239723,,2.511723403003998,2.511723403003998,17.0,0.004819277108433735,0.11492234795308377
traditional_atom_rubric,false_positive,dropout_step,61,61:505130:1106:116118:raw_clean,raw_clean,0,5.308215465330271,61:505130:1106:116118,,0.3326971513940933,0.3326971513940933,3.0,0.6625416468348405,1.087083808654585
traditional_atom_rubric,false_positive,dropout_step,61,61:505171:1142:116159:raw_clean,raw_clean,0,4.6918080425201465,61:505171:1142:116159,,1.9596193159032431,1.9596193159032431,4.0,0.7561904761904761,0.8283955751448551
traditional_atom_rubric,false_positive,template_mismatch,59,59:429220:12376:40208:raw_clean,raw_clean,0,5.4569446876712435,59:429220:12376:40208,,2.0521579076703667,2.0521579076703667,6.0,0.16181581233709819,1.4231887605767062
traditional_atom_rubric,false_positive,template_mismatch,60,60:481731:12135:92719:raw_clean,raw_clean,0,7.358035640775515,60:481731:12135:92719,,2.672137537484467,2.672137537484467,9.0,0.20412061672806653,2.209580111877004
traditional_atom_rubric,false_positive,template_mismatch,63,63:579127:4296:190113:raw_clean,raw_clean,0,8.606700305345338,63:579127:4296:190113,,2.144126176114291,2.144126176114291,7.0,0.19382911392405067,4.49684587065473
mlp,false_negative,broad_or_saturated,58,58:420920:4681:31916:injected_two_pulse,injected_two_pulse,1,0.5673518776893616,58:420920:4681:31916,B4,2.7175345362127494,2.7175345362127494,5.0,0.19492742064125057,0.028749541027204156
mlp,false_negative,broad_or_saturated,59,59:463486:11480:74474:injected_two_pulse,injected_two_pulse,1,0.24475747346878052,59:463486:11480:74474,B6,2.6126158572888087,1.871698998079662,7.0,0.1979056074761053,0.05788903083031744
mlp,false_negative,broad_or_saturated,59,59:437298:3459:48286:injected_two_pulse,injected_two_pulse,1,0.2473745048046112,59:437298:3459:48286,B4,2.9979993659962645,3.04894662507537,6.0,0.24237685691946836,0.011226130311692666
mlp,false_negative,broad_or_saturated,59,59:431301:14288:42289:injected_two_pulse,injected_two_pulse,1,0.2672026753425598,59:431301:14288:42289,B4,2.605751591355137,1.6467622329429332,9.0,0.22193695621166737,0.028296993237859867
mlp,false_negative,broad_or_saturated,59,59:449575:14834:60563:injected_two_pulse,injected_two_pulse,1,0.3180693984031677,59:449575:14834:60563,B4,1.5698422217167405,1.5361112068293323,7.0,0.2674621653084982,0.034345451090153634
mlp,false_negative,broad_or_saturated,60,60:480864:11303:91852:injected_two_pulse,injected_two_pulse,1,0.008207166567444801,60:480864:11303:91852,B4,2.076770304314408,2.0762142256130645,7.0,0.27565684633694487,0.06437480773450532
mlp,false_negative,broad_or_saturated,60,60:489791:3285:100779:injected_two_pulse,injected_two_pulse,1,0.010639643296599388,60:489791:3285:100779,B6,2.115869047619043,2.111404444340316,7.0,0.21508177739180778,0.043675178369669214
mlp,false_negative,broad_or_saturated,60,60:485166:15327:96154:injected_two_pulse,injected_two_pulse,1,0.0659962072968483,60:485166:15327:96154,B6,2.4040567160876734,2.4032899847607965,8.0,0.22667627974044702,0.044884480658413994
mlp,false_negative,broad_or_saturated,60,60:467600:15288:78588:injected_two_pulse,injected_two_pulse,1,0.08572385460138321,60:467600:15288:78588,B4,2.7665634674922615,2.7687809299074218,7.0,0.20841180163214068,0.03934949913253651
mlp,false_negative,broad_or_saturated,61,61:533470:11292:144456:injected_two_pulse,injected_two_pulse,1,0.11031533032655716,61:533470:11292:144456,B4,2.3727938223086866,1.6692362185882317,10.0,0.23630628047031832,0.06627553111128724
mlp,false_negative,broad_or_saturated,61,61:507583:3377:118571:injected_two_pulse,injected_two_pulse,1,0.2774776518344879,61:507583:3377:118571,B4,2.286755890439533,2.3347281918558664,5.0,0.1925455457128531,0.021448778614331233
mlp,false_negative,broad_or_saturated,61,61:505908:1815:116896:injected_two_pulse,injected_two_pulse,1,0.3639719784259796,61:505908:1815:116896,B4,2.4277521766959325,2.4303937715253525,8.0,0.21663689716764478,0.0412804364811611
mlp,false_negative,broad_or_saturated,61,61:504849:848:115837:injected_two_pulse,injected_two_pulse,1,0.37925657629966736,61:504849:848:115837,B6,2.906233849147238,3.2341252772291007,9.0,0.18002236302646302,0.014444910217079074
mlp,false_negative,broad_or_saturated,62,62:551072:10847:162058:injected_two_pulse,injected_two_pulse,1,0.07888635993003845,62:551072:10847:162058,B4,2.9242686739014623,2.862066851846567,6.0,0.233641311226427,0.0425061553364726
mlp,false_negative,broad_or_saturated,62,62:563835:6361:174821:injected_two_pulse,injected_two_pulse,1,0.25763869285583496,62:563835:6361:174821,B4,1.6242937543375788,1.626702941420728,6.0,0.1730482347090999,0.030060380018943195
mlp,false_negative,broad_or_saturated,62,62:572671:14600:183657:injected_two_pulse,injected_two_pulse,1,0.31731927394866943,62:572671:14600:183657,B6,2.8387719554556696,2.838127100811583,7.0,0.21408882082695257,0.06419878465065634
mlp,false_negative,broad_or_saturated,62,62:559914:2679:170900:injected_two_pulse,injected_two_pulse,1,0.3249892294406891,62:559914:2679:170900,B6,2.3961993119912535,2.3942104208299355,6.0,0.17041536693482184,0.04526554775490648
mlp,false_negative,broad_or_saturated,63,63:612238:2452:223223:injected_two_pulse,injected_two_pulse,1,0.13950058817863464,63:612238:2452:223223,B4,2.1553740221992292,2.1553740221992292,5.0,0.20165444045575154,0.010686475321512285
mlp,false_negative,broad_or_saturated,63,63:604259:11363:215244:injected_two_pulse,injected_two_pulse,1,0.27412012219429016,63:604259:11363:215244,B4,2.5213081388964085,2.5216282065667173,7.0,0.19852579852579855,0.026837214732841813
mlp,false_negative,broad_or_saturated,63,63:594717:2454:205702:injected_two_pulse,injected_two_pulse,1,0.5817932486534119,63:594717:2454:205702,B4,1.8701772994973922,1.8720978231949452,6.0,0.24792932081722807,0.0404089984005542
mlp,false_negative,broad_or_saturated,65,65:660887:14662:235927:injected_two_pulse,injected_two_pulse,1,0.03509988263249397,65:660887:14662:235927,B6,2.5443496371604297,2.536911072140988,6.0,0.21716589861751157,0.06257630413376768
mlp,false_negative,broad_or_saturated,65,65:680318:16353:255358:injected_two_pulse,injected_two_pulse,1,0.06994275748729706,65:680318:16353:255358,B6,1.4122313180487112,1.4074271487006769,7.0,0.16837229662479203,0.04597730632092663
mlp,false_negative,broad_or_saturated,65,65:678819:14965:253859:injected_two_pulse,injected_two_pulse,1,0.1199512705206871,65:678819:14965:253859,B6,2.687171147470089,2.683990768155404,6.0,0.22895723930982748,0.006198596911540819
mlp,false_negative,broad_or_saturated,65,65:653577:7819:228617:injected_two_pulse,injected_two_pulse,1,0.13236269354820251,65:653577:7819:228617,B6,0.5351443690141977,0.5371588149255686,7.0,0.1907878269362855,0.02825785365308416
mlp,false_negative,delayed_peak_or_tail,58,58:404573:5824:15589:injected_two_pulse,injected_two_pulse,1,0.02834942564368248,58:404573:5824:15589,B4,0.532449278631077,0.8659148427024945,17.0,0.11485318480138758,0.1185933815832773
mlp,false_negative,delayed_peak_or_tail,58,58:406372:7482:17387:injected_two_pulse,injected_two_pulse,1,0.029789386317133904,58:406372:7482:17387,B4,2.5046005509641702,2.3569498940759104,17.0,0.12093953023488258,0.37745047537940707
mlp,false_negative,delayed_peak_or_tail,58,58:413675:14293:24677:injected_two_pulse,injected_two_pulse,1,0.22922785580158234,58:413675:14293:24677,B4,1.0429361488185123,0.6396791253671665,17.0,0.12265790998647863,0.02530706770704132
mlp,false_negative,delayed_peak_or_tail,58,58:409671:10543:20681:injected_two_pulse,injected_two_pulse,1,0.49036258459091187,58:409671:10543:20681,B4,2.401494042633203,1.8835967697133356,15.0,0.12897588255854597,0.023898787760773685
mlp,false_negative,delayed_peak_or_tail,59,59:462722:10783:73710:injected_two_pulse,injected_two_pulse,1,0.07285014539957047,59:462722:10783:73710,B6,1.676772488032583,1.696769359296887,9.0,0.17504273504273504,0.03563994134770482
mlp,false_negative,delayed_peak_or_tail,59,59:438607:4664:49595:injected_two_pulse,injected_two_pulse,1,0.24964822828769684,59:438607:4664:49595,B4,1.638945028294259,3.2792942052462877,17.0,0.2000239549646664,0.03084798903337948
mlp,false_negative,delayed_peak_or_tail,59,59:435662:1938:46650:injected_two_pulse,injected_two_pulse,1,0.3222584128379822,59:435662:1938:46650,B4,2.3541118495411126,1.0995278923465435,10.0,0.15264881142502656,0.21785955632410406
mlp,false_negative,delayed_peak_or_tail,59,59:430145:13223:41133:injected_two_pulse,injected_two_pulse,1,0.3261328637599945,59:430145:13223:41133,B4,1.2923880497673537,0.3001842519790685,13.0,0.14770945828252924,0.06733390149368994
mlp,false_negative,delayed_peak_or_tail,60,60:481731:12135:92719:injected_two_pulse,injected_two_pulse,1,0.058600399643182755,60:481731:12135:92719,B8,2.672137537484467,2.929780790478617,9.0,0.20191402783753387,2.2544198927845853
mlp,false_negative,delayed_peak_or_tail,60,60:465712:13541:76700:injected_two_pulse,injected_two_pulse,1,0.07028531283140182,60:465712:13541:76700,B4,1.6282082456550597,1.587030228346805,15.0,0.13225371120107965,0.16595316680902955
mlp,false_negative,delayed_peak_or_tail,60,60:492744:6012:103732:injected_two_pulse,injected_two_pulse,1,0.0874333307147026,60:492744:6012:103732,B6,2.931856372915078,2.9208276123711983,13.0,0.17881915776783763,0.035192929985997656
mlp,false_negative,delayed_peak_or_tail,60,60:499829:12573:110817:injected_two_pulse,injected_two_pulse,1,0.11337748914957047,60:499829:12573:110817,B4,1.762381765814773,1.7487029210694942,8.0,0.24163241338813857,0.030043616557916306
mlp,false_negative,delayed_peak_or_tail,61,61:513776:9214:124764:injected_two_pulse,injected_two_pulse,1,5.4626875680696685e-06,61:513776:9214:124764,B6,1.217454525870778,0.9974057346592247,16.0,0.16276202219482117,0.8206078274763454
mlp,false_negative,delayed_peak_or_tail,61,61:527484:5679:138472:injected_two_pulse,injected_two_pulse,1,0.15957173705101013,61:527484:5679:138472,B4,2.2986034970941347,2.3044894752466902,8.0,0.20840064620355414,0.03242887827834963
mlp,false_negative,delayed_peak_or_tail,61,61:514373:9773:125361:injected_two_pulse,injected_two_pulse,1,0.1795247495174408,61:514373:9773:125361,B6,2.475245806262592,2.5001310614919134,16.0,0.13886487340371434,0.02092285523581049
mlp,false_negative,delayed_peak_or_tail,61,61:535028:12730:146014:injected_two_pulse,injected_two_pulse,1,0.23082000017166138,61:535028:12730:146014,B6,2.0055202946246595,2.3640209571640725,13.0,0.23733351338667963,0.03992953911334793
mlp,false_negative,delayed_peak_or_tail,62,62:554500:14057:165486:injected_two_pulse,injected_two_pulse,1,0.06383708119392395,62:554500:14057:165486,B6,0.0,0.0,9.0,0.2705026787692326,0.1076097961786062
mlp,false_negative,delayed_peak_or_tail,62,62:547047:7582:158033:injected_two_pulse,injected_two_pulse,1,0.0661240890622139,62:547047:7582:158033,B4,0.7856184303800475,1.8050368672064465,14.0,0.18169943957462764,0.10581383014604713
mlp,false_negative,delayed_peak_or_tail,62,62:549636:9495:160622:injected_two_pulse,injected_two_pulse,1,0.13903827965259552,62:549636:9495:160622,B6,2.8798876436602825,2.7901829278125376,15.0,0.13530239099859354,0.020131162443357754
mlp,false_negative,delayed_peak_or_tail,62,62:561473:4134:172459:injected_two_pulse,injected_two_pulse,1,0.1968182474374771,62:561473:4134:172459,B6,2.6012676164043427,2.6318599605857997,14.0,0.15628845348575937,0.03744502499163264
mlp,false_negative,delayed_peak_or_tail,63,63:598032:5510:209017:injected_two_pulse,injected_two_pulse,1,0.04038173332810402,63:598032:5510:209017,B4,2.002338617850576,1.288247014932466,15.0,0.1809969889595182,0.12799645018837869
mlp,false_negative,delayed_peak_or_tail,63,63:575673:1062:186659:injected_two_pulse,injected_two_pulse,1,0.10337477922439575,63:575673:1062:186659,B4,1.0365901293217235,1.5594979970412197,16.0,0.1666083304165208,0.08903737070021404
