method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,table,candidate,alpha,fold,n_features,feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns,analytic_candidate,analytic_alpha,heldout_run,model,target_rmse_ns,variant,sample,ridge_alpha,train_r2,train_original_std,train_residualized_std,proxy_feature_set_sha256,n_train_pulses,proxy_names,feature_policy,feature_set_sha256,max_iter,hidden,channels
,,,,,,,,,,analytic_coefficients,,,,,stave_B4,-4.3189750771321345,-2.035984376543754,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_coefficients,,,,,stave_B6,2.5063919946325273,1.1815245171441497,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_coefficients,,,,,stave_B8,1.8125830824980356,0.8544598593988634,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_coefficients,,,,,log_amp,-2.3872857076861704,-0.7899326495469761,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_coefficients,,,,,inv_amp_1000,-4.610869347645873,-0.6485348156725981,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_coefficients,,,,,inv_sqrt_amp_1000,-0.2595296442544151,-0.02738999824757562,,,61,,,,,,,,,,,,,,,,
,,,,,,,,,,analytic_choice,,,,,,,,amp_only,100.0,61,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,0.0,,,,,,,61,ridge,2.3692830685053305,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,1.0,,,,,,,61,ridge,2.5851714751610944,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,2.0,,,,,,,61,ridge,2.4899912883019795,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,-1.0,,,,,,,61,ridge,2.481481943989468,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,0.0,,,,,,,61,ridge,2.3692059449712475,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,1.0,,,,,,,61,ridge,2.585124424724074,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,2.0,,,,,,,61,ridge,2.4899858136854514,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,-1.0,,,,,,,61,ridge,2.481438727793591,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,0.0,,,,,,,61,ridge,2.3684033505858744,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,1.0,,,,,,,61,ridge,2.5845488979757456,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,2.0,,,,,,,61,ridge,2.4898504809013087,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,-1.0,,,,,,,61,ridge,2.4809342431543095,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,0.0,,,,,,,61,ridge,2.3643511831737394,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,1.0,,,,,,,61,ridge,2.5814763040243456,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,2.0,,,,,,,61,ridge,2.4890928432247477,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,-1.0,,,,,,,61,ridge,2.4783067768076106,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,0.0,,,,,,,61,ridge,2.3590521662956108,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,1.0,,,,,,,61,ridge,2.576533189870654,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,2.0,,,,,,,61,ridge,2.4880346526891968,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,-1.0,,,,,,,61,ridge,2.4745400029518203,waveform_only,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,0.0,,,,,,,61,ridge,1.8602202750272652,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,1.0,,,,,,,61,ridge,2.0788679754785675,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,2.0,,,,,,,61,ridge,2.0435133739212805,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,-1.0,,,,,,,61,ridge,1.9942005414757045,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,0.0,,,,,,,61,ridge,1.8601560158632748,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,1.0,,,,,,,61,ridge,2.0788382983076046,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,2.0,,,,,,,61,ridge,2.04351217910142,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,-1.0,,,,,,,61,ridge,1.9941688310907668,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,0.0,,,,,,,61,ridge,1.8594864949940517,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,1.0,,,,,,,61,ridge,2.078430175907033,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,2.0,,,,,,,61,ridge,2.0434228365198006,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,-1.0,,,,,,,61,ridge,1.9937798358069616,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,0.0,,,,,,,61,ridge,1.8561830829732346,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,1.0,,,,,,,61,ridge,2.0759442315167513,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,2.0,,,,,,,61,ridge,2.042676756492015,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,-1.0,,,,,,,61,ridge,1.9916013569940005,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,0.0,,,,,,,61,ridge,1.851012060213117,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,1.0,,,,,,,61,ridge,2.0717233310776737,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,2.0,,,,,,,61,ridge,2.040511760940482,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,-1.0,,,,,,,61,ridge,1.9877490507437576,waveform_stave_onehot,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,0.0,,,,,,,61,ridge,2.2616391947499883,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,1.0,,,,,,,61,ridge,2.4477090766315883,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,2.0,,,,,,,61,ridge,2.427823838889644,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,-1.0,,,,,,,61,ridge,2.379057370090407,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,0.0,,,,,,,61,ridge,2.261778464858319,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,1.0,,,,,,,61,ridge,2.447772511978829,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,2.0,,,,,,,61,ridge,2.427877226400388,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,-1.0,,,,,,,61,ridge,2.379142734412512,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,0.0,,,,,,,61,ridge,2.26210726328316,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,1.0,,,,,,,61,ridge,2.448761827766772,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,2.0,,,,,,,61,ridge,2.4287224058879007,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,-1.0,,,,,,,61,ridge,2.379863832312611,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,0.0,,,,,,,61,ridge,2.259928776042256,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,1.0,,,,,,,61,ridge,2.448732722717992,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,2.0,,,,,,,61,ridge,2.430451036632961,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,-1.0,,,,,,,61,ridge,2.379704178464403,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,0.0,,,,,,,61,ridge,2.2648875721626975,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,1.0,,,,,,,61,ridge,2.447047010197245,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,2.0,,,,,,,61,ridge,2.433326224663241,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,-1.0,,,,,,,61,ridge,2.3817536023410613,waveform_amp_shape,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,0.0,,,,,,,61,ridge,1.8264574532007833,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,1.0,,,,,,,61,ridge,2.0053507344082426,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,2.0,,,,,,,61,ridge,2.020300294838307,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.01,-1.0,,,,,,,61,ridge,1.9507028274824443,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,0.0,,,,,,,61,ridge,1.8269012658852664,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,1.0,,,,,,,61,ridge,2.0055077290014314,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,2.0,,,,,,,61,ridge,2.0204382375959917,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,0.1,-1.0,,,,,,,61,ridge,1.95094907749423,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,0.0,,,,,,,61,ridge,1.8296934494530268,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,1.0,,,,,,,61,ridge,2.007409632795305,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,2.0,,,,,,,61,ridge,2.0224467551134655,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,-1.0,,,,,,,61,ridge,1.953183279120599,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,0.0,,,,,,,61,ridge,1.8294539073513552,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,1.0,,,,,,,61,ridge,2.005189799407598,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,2.0,,,,,,,61,ridge,2.0237531803865285,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,10.0,-1.0,,,,,,,61,ridge,1.9527989623818272,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,0.0,,,,,,,61,ridge,1.8285417370473367,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,1.0,,,,,,,61,ridge,2.001065487826648,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,2.0,,,,,,,61,ridge,2.022844082740758,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,,,100.0,-1.0,,,,,,,61,ridge,1.9508171025382477,waveform_amp_shape_stave,,,,,,,,,,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_only,0.0,0.001,0.9988904296269433,0.17714426877134956,0.005900713615119457,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_only,1.0,0.001,0.9775852853129936,0.0965698977732395,0.0144580053165555,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_only,2.0,0.001,0.9803024383877328,0.09699550725873492,0.013613125309348106,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_only,3.0,0.001,0.999632739708399,0.2707030260106223,0.005187762901186943,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,19.0,,,,,,61,ridge,,waveform_only,,,,,,,8661.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,
,,,,,,,,,,,,,,19.0,,,,,,61,hgb,,waveform_only,,,,,,,8661.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,80.0,,
,,,,,,,,,,,,,,19.0,,,,,,61,mlp,,waveform_only,,,,,,,8661.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,32.0,
,,,,,,,,,,,,,,19.0,,,,,,61,cnn1d,,waveform_only,,,,,,,8661.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,8.0
,,,,,,,,,,,,,,19.0,,,,,,61,feature_gated,,waveform_only,,,,,,,8661.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_stave_onehot,0.0,0.001,0.9988904296269433,0.17714426877134956,0.005900713615119457,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_stave_onehot,1.0,0.001,0.9775852853129936,0.0965698977732395,0.0144580053165555,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_stave_onehot,2.0,0.001,0.9803024383877328,0.09699550725873492,0.013613125309348106,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_stave_onehot,3.0,0.001,0.999632739708399,0.2707030260106223,0.005187762901186943,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,21.0,,,,,,61,ridge,,waveform_stave_onehot,,,,,,,8661.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,
,,,,,,,,,,,,,,21.0,,,,,,61,hgb,,waveform_stave_onehot,,,,,,,8661.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,80.0,,
,,,,,,,,,,,,,,21.0,,,,,,61,mlp,,waveform_stave_onehot,,,,,,,8661.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,32.0,
,,,,,,,,,,,,,,21.0,,,,,,61,cnn1d,,waveform_stave_onehot,,,,,,,8661.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,8.0
,,,,,,,,,,,,,,21.0,,,,,,61,feature_gated,,waveform_stave_onehot,,,,,,,8661.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape,0.0,0.001,0.9988904296269433,0.17714426877134956,0.005900713615119457,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape,1.0,0.001,0.9775852853129936,0.0965698977732395,0.0144580053165555,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape,2.0,0.001,0.9803024383877328,0.09699550725873492,0.013613125309348106,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape,3.0,0.001,0.999632739708399,0.2707030260106223,0.005187762901186943,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,0.01,,29.0,,,,,,61,ridge,,waveform_amp_shape,,,,,,,8661.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,
,,,,,,,,,,,,,,29.0,,,,,,61,hgb,,waveform_amp_shape,,,,,,,8661.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,80.0,,
,,,,,,,,,,,,,,29.0,,,,,,61,mlp,,waveform_amp_shape,,,,,,,8661.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,32.0,
,,,,,,,,,,,,,,29.0,,,,,,61,cnn1d,,waveform_amp_shape,,,,,,,8661.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,8.0
,,,,,,,,,,,,,,29.0,,,,,,61,feature_gated,,waveform_amp_shape,,,,,,,8661.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape_stave,0.0,0.001,0.9988904296269433,0.17714426877134956,0.005900713615119457,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape_stave,1.0,0.001,0.9775852853129936,0.0965698977732395,0.0144580053165555,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape_stave,2.0,0.001,0.9803024383877328,0.09699550725873492,0.013613125309348106,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,61,,,waveform_amp_shape_stave,3.0,0.001,0.999632739708399,0.2707030260106223,0.005187762901186943,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,8661.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,0.01,,32.0,,,,,,61,ridge,,waveform_amp_shape_stave,,,,,,,8661.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,
,,,,,,,,,,,,,,32.0,,,,,,61,hgb,,waveform_amp_shape_stave,,,,,,,8661.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,80.0,,
,,,,,,,,,,,,,,32.0,,,,,,61,mlp,,waveform_amp_shape_stave,,,,,,,8661.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,32.0,
,,,,,,,,,,,,,,32.0,,,,,,61,cnn1d,,waveform_amp_shape_stave,,,,,,,8661.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,8.0
,,,,,,,,,,,,,,32.0,,,,,,61,feature_gated,,waveform_amp_shape_stave,,,,,,,8661.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,24.0,
,,,,,,,,,,,,10.0,,6.0,,,,,,61,ridge,,stave_offset_guardrail,,,,,,,8661.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,,,
,,,,,,,,,,,,,,6.0,,,,,,61,hgb,,stave_offset_guardrail,,,,,,,8661.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,80.0,,
le500,2.0,train,9039.0,-1.3490973123262258,4.13739769471975,7.146792108106569,0.2079876092488107,221.85676788032296,1.138100089927566,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
le500,2.0,heldout,2421.0,-1.3906365523437643,4.314709746997533,5.756105031642925,0.22800495662949194,277.63810889835133,1.142886334708105,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
cfd10,2.0,train,9039.0,-2.721596778621766,3.21094184023658,7.2232401092506615,0.04535899988936829,246.1078216074418,17.29671394959677,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,2421.0,-2.7391924388887148,3.303227614599568,4.851278348496022,0.04543577034283354,250.76102393038272,5.801284084345282,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
cfd20,2.0,train,9039.0,-2.7843149997452485,3.1319676380430206,6.49757966383908,0.05730722425047018,305.2684310726605,13.644868695099893,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,2421.0,-2.9104041865078614,3.2316856378650773,4.955452322869143,0.06319702602230483,305.59152938302867,5.227346682931456,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
cfd30,2.0,train,9039.0,-2.6674612901991424,3.2227790597701786,6.481884215563005,0.08762031198141387,260.4337335730429,12.751026295826158,traditional_scan,,,,,,,,,,62,,,,,,,,,,,,,,,,
