coverage,risk,method,rate_mhz
0.23443155584689487,0.0,ml,1.5
0.2394191580927409,0.0,ml,1.5
0.24440676033858694,0.0,ml,1.5
0.24939436258443298,0.0,ml,1.5
0.25438196483027903,0.0,ml,1.5
0.2593695670761251,0.0,ml,1.5
0.2643571693219711,0.0,ml,1.5
0.26934477156781717,0.0,ml,1.5
0.27433237381366316,0.0,ml,1.5
0.2793199760595092,0.0,ml,1.5
0.28430757830535525,0.0,ml,1.5
0.2892951805512013,0.0,ml,1.5
0.29428278279704734,0.0,ml,1.5
0.2992703850428934,0.0,ml,1.5
0.30425798728873943,0.0,ml,1.5
0.3092455895345855,0.0,ml,1.5
0.3142331917804315,0.0,ml,1.5
0.31922079402627757,0.0,ml,1.5
0.32420839627212356,0.0,ml,1.5
0.3291959985179696,0.0,ml,1.5
0.33418360076381565,0.0,ml,1.5
0.3391712030096617,0.0,ml,1.5
0.34415880525550774,0.0,ml,1.5
0.3491464075013538,0.0,ml,1.5
0.35413400974719983,0.0,ml,1.5
0.3591216119930459,0.0,ml,1.5
0.3641092142388919,0.0,ml,1.5
0.3690968164847379,0.0,ml,1.5
0.37408441873058396,0.0,ml,1.5
0.37907202097643,0.0,ml,1.5
0.38405962322227605,0.0,ml,1.5
0.3890472254681221,0.0,ml,1.5
0.39403482771396814,0.0,ml,1.5
0.3990224299598142,0.0,ml,1.5
0.40401003220566023,0.0,ml,1.5
0.4089976344515063,0.0,ml,1.5
0.4139852366973523,0.0,ml,1.5
0.4189728389431983,0.0,ml,1.5
0.42396044118904436,0.0,ml,1.5
0.4289480434348904,0.0,ml,1.5
0.43393564568073645,0.0,ml,1.5
0.4389232479265825,0.0,ml,1.5
0.44391085017242854,0.0,ml,1.5
0.4488984524182746,0.0,ml,1.5
0.45388605466412063,0.0,ml,1.5
0.4588736569099667,0.0,ml,1.5
0.4638612591558127,6.144204479125065e-05,ml,1.5
0.4688488614016587,6.078842588371174e-05,ml,1.5
0.47383646364750476,6.014856696039217e-05,ml,1.5
0.4788240658933508,5.95220380345823e-05,ml,1.5
0.48381166813919685,5.8908426850460955e-05,ml,1.5
0.4887992703850429,5.830733797848459e-05,ml,1.5
0.49378687263088894,5.771839196559984e-05,ml,1.5
0.498774474876735,5.7141224536441815e-05,ml,1.5
0.503762077122581,5.657548584198467e-05,ml,1.5
0.5087496793684271,5.602083975238789e-05,ml,1.5
0.5137372816142731,5.547696319103492e-05,ml,1.5
0.5187248838601192,0.00010988709101398313,ml,1.5
0.5237124861059652,0.00010884057576664581,ml,1.5
0.5287000883518113,0.00010781380555780168,ml,1.5
0.5336876905976573,0.00010680622680302262,ml,1.5
0.5386752928435032,0.00010581730642046507,ml,1.5
0.5436628950893493,0.00010484653089040917,ml,1.5
0.5486504973351953,0.00010389340536609439,ml,1.5
0.5536380995810414,0.00010295745283261693,ml,1.5
0.5586257018268874,0.00010203821331088492,ml,1.5
0.5636133040727335,0.0001011352431038406,ml,1.5
0.5686009063185795,0.00010024811408235383,ml,1.5
0.5735885085644256,9.937641300837246e-05,ml,1.5
0.5785761108102716,9.851974089308145e-05,ml,1.5
0.5835637130561176,9.767771238797587e-05,ml,1.5
0.5885513153019637,9.684995520689571e-05,ml,1.5
0.5935389175478097,0.00012004513697150129,ml,1.5
0.5985265197936558,0.00011904478464798457,ml,1.5
0.6035141220395018,0.00011806096668319521,ml,1.5
0.6085017242853479,0.00014051193180487576,ml,1.5
0.6134893265311939,0.00016259784906273955,ml,1.5
0.61847692877704,0.0001843275500564503,ml,1.5
0.623464531022886,0.00018285296336083748,ml,1.5
0.6284521332687321,0.00018140178227251083,ml,1.5
0.633439735514578,0.00017997345391554745,ml,1.5
0.638427337760424,0.00017856744269101137,ml,1.5
0.6434149400062701,0.00017718322960731767,ml,1.5
0.6484025422521161,0.0001977978505966902,ml,1.5
0.6533901444979622,0.00019628797627096464,ml,1.5
0.6583777467438082,0.0001948009783338023,ml,1.5
0.6633653489896543,0.00019333634078752337,ml,1.5
0.6683529512355003,0.00019189356303703545,ml,1.5
0.6733405534813464,0.00019047215931937948,ml,1.5
0.6783281557271924,0.0002310875821936514,ml,1.5
0.6833157579730385,0.00022940084669767055,ml,1.5
0.6883033602188845,0.0002277385561375541,ml,1.5
0.6932909624647305,0.00022610018293560256,ml,1.5
0.6982785647105766,0.0002244852145874574,ml,1.5
0.7032661669564226,0.0002228931531275962,ml,1.5
0.7082537692022687,0.00022132351461741213,ml,1.5
0.7132413714481147,0.00021977582865477212,ml,1.5
0.7182289736939608,0.00021824963790400984,ml,1.5
0.7232165759398068,0.0002167444976453666,ml,1.5
0.7282041781856528,0.00021525997534294829,ml,1.5
0.7331917804314988,0.00021379565023031623,ml,1.5
0.7381793826773448,0.00021235111291287813,ml,1.5
0.7431669849231909,0.0002109259649862898,ml,1.5
0.7481545871690369,0.00020951981867012057,ml,1.5
0.753142189414883,0.00020813229645607462,ml,1.5
0.758129791660729,0.0002067630307700983,ml,1.5
0.7631173939065751,0.00020541166364773766,ml,1.5
0.7681049961524211,0.0002040778464221443,ml,1.5
0.7730925983982672,0.00020276123942415808,ml,1.5
0.7780802006441132,0.00023809087745645685,ml,1.5
0.7830678028899593,0.0002365744026496333,ml,1.5
0.7880554051358053,0.00023507712337932405,ml,1.5
0.7930430073816513,0.00023359867747210292,ml,1.5
0.7980306096274974,0.00023213871180871771,ml,1.5
0.8030182118733434,0.00024844279604621037,ml,1.5
0.8080058141191895,0.0002469092255868503,ml,1.5
0.8129934163650355,0.0002453944716131181,ml,1.5
0.8179810186108816,0.00024389818992700475,ml,1.5
0.8229686208567276,0.00024242004467455109,ml,1.5
0.8279562231025736,0.00024095970809452505,ml,1.5
0.8329438253484196,0.0002395168602761287,ml,1.5
0.8379314275942656,0.0002380911889253584,ml,1.5
0.8429190298401117,0.00025358827407820665,ml,1.5
0.8479066320859577,0.00025209660341842996,ml,1.5
0.8528942343318038,0.000267330537501462,ml,1.5
0.8578818365776498,0.00026577631600803973,ml,1.5
0.8628694388234959,0.0002642400620964146,ml,1.5
0.8678570410693419,0.0002791415576098915,ml,1.5
0.872844643315188,0.0002938727530979086,ml,1.5
0.877832245561034,0.0003084365513546858,ml,1.5
0.88281984780688,0.00030669400009685074,ml,1.5
0.8878074500527261,0.00032102213447617213,ml,1.5
0.8927950522985721,0.00033519018052385435,ml,1.5
0.8977826545444182,0.00034920080633640734,ml,1.5
0.9027702567902642,0.00037884169152815265,ml,1.5
0.9077578590361103,0.0003767601764493493,ml,1.5
0.9127454612819563,0.0003903139685563067,ml,1.5
0.9177330635278024,0.0004347758575177404,ml,1.5
0.9227206657736483,0.0004324257540424086,ml,1.5
0.9277082680194944,0.0004301009201087541,ml,1.5
0.9326958702653404,0.0004583581610670578,ml,1.5
0.9376834725111864,0.0004711174602209693,ml,1.5
0.9426710747570325,0.0004988586718265786,ml,1.5
0.9476586770028785,0.0005413452429286778,ml,1.5
0.9526462792487246,0.0005983455744865447,ml,1.5
0.9576338814945706,0.0006845136233091769,ml,1.5
0.9626214837404167,0.0007401814925019614,ml,1.5
0.9676090859862627,0.0008689120926054109,ml,1.5
0.9725966882321088,0.0009963223982066196,ml,1.5
0.9775842904779548,0.0012244719464730835,ml,1.5
0.9825718927238009,0.0015373236066191934,ml,1.5
0.9875594949696469,0.0020923219001168815,ml,1.5
0.992547097215493,0.003747254167205065,ml,1.5
0.997534699461339,0.00807131326695333,ml,1.5
1.4371532867695668e-05,0.0,trad,3.0
0.005001293437958093,0.0,trad,3.0
0.009988215343048489,0.0,trad,3.0
0.014975137248138886,0.0,trad,3.0
0.019962059153229284,0.0,trad,3.0
0.02494898105831968,0.0,trad,3.0
0.029935902963410078,0.0,trad,3.0
0.03492282486850047,0.0,trad,3.0
0.03990974677359087,0.0,trad,3.0
0.04489666867868127,0.0,trad,3.0
0.04988359058377167,0.0,trad,3.0
0.054870512488862065,0.0,trad,3.0
0.05985743439395246,0.0,trad,3.0
0.06484435629904285,0.0,trad,3.0
0.06983127820413325,0.0,trad,3.0
0.07481820010922365,0.0,trad,3.0
0.07980512201431404,0.0,trad,3.0
0.08479204391940444,0.0,trad,3.0
0.08977896582449484,0.0,trad,3.0
0.09476588772958523,0.0,trad,3.0
0.09975280963467563,0.0,trad,3.0
0.10473973153976603,0.0,trad,3.0
0.10972665344485642,0.0,trad,3.0
0.11471357534994682,0.0,trad,3.0
0.11970049725503722,0.0,trad,3.0
0.12468741916012761,0.0,trad,3.0
0.12967434106521802,0.0,trad,3.0
0.13466126297030842,0.0,trad,3.0
0.13964818487539882,0.0,trad,3.0
0.14463510678048921,0.0,trad,3.0
0.1496220286855796,0.0,trad,3.0
0.15460895059067,0.0,trad,3.0
0.1595958724957604,0.0,trad,3.0
0.1645827944008508,0.0,trad,3.0
0.1695697163059412,0.0,trad,3.0
0.1745566382110316,0.0,trad,3.0
0.179543560116122,0.0,trad,3.0
0.1845304820212124,0.0,trad,3.0
0.18951740392630279,0.0,trad,3.0
0.19450432583139318,0.0,trad,3.0
0.19949124773648358,0.0,trad,3.0
0.20447816964157398,0.0,trad,3.0
0.20946509154666437,0.0,trad,3.0
0.21445201345175477,0.0,trad,3.0
0.21943893535684517,0.0,trad,3.0
0.22442585726193556,0.0,trad,3.0
0.22941277916702596,0.0,trad,3.0
0.23439970107211636,0.0,trad,3.0
0.23938662297720675,0.0,trad,3.0
0.24437354488229715,0.0,trad,3.0
0.24936046678738755,0.0,trad,3.0
0.2543473886924779,0.0,trad,3.0
0.25933431059756834,0.0,trad,3.0
0.2643212325026587,0.0,trad,3.0
0.26930815440774913,0.0,trad,3.0
0.2742950763128395,0.0,trad,3.0
0.2792819982179299,0.0,trad,3.0
0.2842689201230203,0.0,trad,3.0
0.2892558420281107,0.0,trad,3.0
0.2942427639332011,0.0,trad,3.0
0.2992296858382915,0.0,trad,3.0
0.3042166077433819,0.0,trad,3.0
0.3092035296484723,0.0,trad,3.0
0.3141904515535627,0.0,trad,3.0
0.3191773734586531,0.0,trad,3.0
0.32416429536374347,0.0,trad,3.0
0.3291512172688339,0.0,trad,3.0
0.33413813917392426,0.0,trad,3.0
0.3391250610790147,0.0,trad,3.0
0.34411198298410506,0.0,trad,3.0
0.3490989048891955,0.0,trad,3.0
0.35408582679428585,0.0,trad,3.0
0.3590727486993763,0.0,trad,3.0
0.36405967060446665,0.0,trad,3.0
0.36904659250955707,0.0,trad,3.0
0.37403351441464744,0.0,trad,3.0
0.37902043631973786,0.0,trad,3.0
0.38400735822482823,0.0,trad,3.0
0.38899428012991866,0.0,trad,3.0
0.3939812020350091,0.0,trad,3.0
0.39896812394009945,0.0,trad,3.0
0.4039550458451899,0.0,trad,3.0
0.40894196775028024,0.0,trad,3.0
0.41392888965537067,0.0,trad,3.0
0.41891581156046104,0.0,trad,3.0
0.42390273346555146,0.0,trad,3.0
0.42888965537064183,0.0,trad,3.0
0.43387657727573226,0.0,trad,3.0
0.4388634991808226,0.0,trad,3.0
0.44385042108591305,0.0,trad,3.0
0.4488373429910034,0.0,trad,3.0
0.45382426489609384,0.0,trad,3.0
0.4588111868011842,0.0,trad,3.0
0.46379810870627464,0.0,trad,3.0
0.468785030611365,0.0,trad,3.0
0.47377195251645543,0.0,trad,3.0
0.4787588744215458,0.0,trad,3.0
0.4837457963266362,0.0,trad,3.0
0.4887327182317266,0.0,trad,3.0
0.493719640136817,0.0,trad,3.0
0.4987065620419074,0.0,trad,3.0
0.5036934839469978,0.0,trad,3.0
0.5086804058520882,0.0,trad,3.0
0.5136673277571786,0.0,trad,3.0
0.518654249662269,0.0,trad,3.0
0.5236411715673593,0.0,trad,3.0
0.5286280934724498,0.0,trad,3.0
0.5336150153775402,0.0,trad,3.0
0.5386019372826306,0.0,trad,3.0
0.5435888591877209,0.0,trad,3.0
0.5485757810928114,0.0,trad,3.0
0.5535627029979018,0.0,trad,3.0
0.5585496249029922,0.0,trad,3.0
0.5635365468080825,0.0,trad,3.0
0.5685234687131729,0.0,trad,3.0
0.5735103906182634,0.0,trad,3.0
0.5784973125233538,0.0,trad,3.0
0.5834842344284441,0.0,trad,3.0
0.5884711563335345,0.0,trad,3.0
0.593458078238625,0.0,trad,3.0
0.5984450001437154,0.0,trad,3.0
0.6034319220488057,0.0,trad,3.0
0.6084188439538961,0.0,trad,3.0
0.6134057658589865,0.0,trad,3.0
0.618392687764077,0.0,trad,3.0
0.6233796096691673,0.0,trad,3.0
0.6283665315742577,0.0,trad,3.0
0.6333534534793481,0.0,trad,3.0
0.6383403753844386,0.0,trad,3.0
0.6433272972895289,0.0,trad,3.0
0.6483142191946193,0.0,trad,3.0
0.6533011410997097,0.0,trad,3.0
0.6582880630048001,0.0,trad,3.0
0.6632749849098905,0.0,trad,3.0
0.6682619068149809,0.0,trad,3.0
0.6732488287200713,0.0,trad,3.0
0.6782357506251617,0.0,trad,3.0
0.683222672530252,0.0,trad,3.0
0.6882095944353425,0.0,trad,3.0
0.6931965163404329,0.0,trad,3.0
0.6981834382455233,0.0,trad,3.0
0.7031703601506136,0.0,trad,3.0
0.708157282055704,0.0,trad,3.0
0.7131442039607945,0.0,trad,3.0
0.7181311258658849,0.0,trad,3.0
0.7231180477709752,0.0,trad,3.0
0.7281049696760656,0.0,trad,3.0
0.7330918915811561,0.0,trad,3.0
0.7380788134862465,0.0,trad,3.0
0.7430657353913368,0.0,trad,3.0
0.7480526572964272,0.0,trad,3.0
0.7530395792015177,0.0,trad,3.0
0.7580265011066081,0.0,trad,3.0
0.7630134230116984,0.0,trad,3.0
0.7680003449167888,0.0,trad,3.0
0.7729872668218792,0.0,trad,3.0
0.7779741887269697,0.0,trad,3.0
0.78296111063206,0.0,trad,3.0
0.7879480325371504,0.0,trad,3.0
0.7929349544422408,0.0,trad,3.0
0.7979218763473312,1.801120296824625e-05,trad,3.0
0.8029087982524216,1.7899334144769816e-05,trad,3.0
0.807895720157512,1.7788846393311395e-05,trad,3.0
0.8128826420626024,1.767971429581698e-05,trad,3.0
0.8178695639676928,1.7571913054174207e-05,trad,3.0
0.8228564858727831,1.7465418471426575e-05,trad,3.0
0.8278434077778736,1.736020693366665e-05,trad,3.0
0.832830329682964,1.725625539257981e-05,trad,3.0
0.8378172515880544,1.7153541348611422e-05,trad,3.0
0.8428041734931447,1.70520428347316e-05,trad,3.0
0.8477910953982352,3.3903476801545997e-05,trad,3.0
0.8527780173033256,5.055782129495433e-05,trad,3.0
0.857764939208416,6.701851386445506e-05,trad,3.0
0.8627518611135063,6.663113006396588e-05,trad,3.0
0.8677387830185967,9.937229831563955e-05,trad,3.0
0.8727257049236872,0.00011527187695550505,trad,3.0
0.8777126268287776,0.00014736462921421904,trad,3.0
0.8826995487338679,0.00021165744057310322,trad,3.0
0.8876864706389583,0.00024284812278401087,trad,3.0
0.8926733925440488,0.0003380880316836784,trad,3.0
0.8976603144491392,0.00043226973631546085,trad,3.0
0.9026472363542295,0.0005094892370398676,trad,3.0
0.9076341582593199,0.0005858601852584911,trad,3.0
0.9126210801644103,0.0006928915624704734,trad,3.0
0.9176080020695008,0.0007830976209494276,trad,3.0
0.9225949239745911,0.0009190603775936195,trad,3.0
0.9275818458796815,0.0010070805509505292,trad,3.0
0.9325687677847719,0.0011403914316535676,trad,3.0
0.9375556896898624,0.0012262979597467696,trad,3.0
0.9425426115949527,0.0013875335447670163,trad,3.0
0.9475295335000431,0.0015622393107946185,trad,3.0
0.9525164554051335,0.001946347204200489,trad,3.0
0.957503377310224,0.0071444652908067546,trad,3.0
0.9624902992153143,0.012288717673057397,trad,3.0
0.9674772211204047,0.017379937313388494,trad,3.0
0.9724641430254951,0.022418940088079684,trad,3.0
0.9774510649305855,0.02740652522311911,trad,3.0
0.9824379868356758,0.03234347571679345,trad,3.0
0.9874249087407663,0.0372305587494724,trad,3.0
0.9924118306458567,0.042068526081038025,trad,3.0
0.9973987525509471,0.04685811443639141,trad,3.0
1.4371532867695668e-05,0.0,ml,3.0
0.005001293437958093,0.0,ml,3.0
0.009988215343048489,0.0,ml,3.0
0.014975137248138886,0.0,ml,3.0
0.019962059153229284,0.0,ml,3.0
0.02494898105831968,0.0,ml,3.0
0.029935902963410078,0.0,ml,3.0
0.03492282486850047,0.0,ml,3.0
0.03990974677359087,0.0,ml,3.0
0.04489666867868127,0.0,ml,3.0
0.04988359058377167,0.0,ml,3.0
0.054870512488862065,0.0,ml,3.0
0.05985743439395246,0.0,ml,3.0
0.06484435629904285,0.0,ml,3.0
0.06983127820413325,0.0,ml,3.0
0.07481820010922365,0.0,ml,3.0
0.07980512201431404,0.0,ml,3.0
0.08479204391940444,0.0,ml,3.0
0.08977896582449484,0.0,ml,3.0
0.09476588772958523,0.0,ml,3.0
0.09975280963467563,0.0,ml,3.0
0.10473973153976603,0.0,ml,3.0
0.10972665344485642,0.0,ml,3.0
0.11471357534994682,0.0,ml,3.0
0.11970049725503722,0.0,ml,3.0
0.12468741916012761,0.0,ml,3.0
0.12967434106521802,0.0,ml,3.0
0.13466126297030842,0.0,ml,3.0
0.13964818487539882,0.0,ml,3.0
0.14463510678048921,0.0,ml,3.0
0.1496220286855796,0.0,ml,3.0
0.15460895059067,0.0,ml,3.0
0.1595958724957604,0.0,ml,3.0
0.1645827944008508,0.0,ml,3.0
0.1695697163059412,0.0,ml,3.0
0.1745566382110316,0.0,ml,3.0
0.179543560116122,0.0,ml,3.0
0.1845304820212124,0.0,ml,3.0
0.18951740392630279,0.0,ml,3.0
0.19450432583139318,0.0,ml,3.0
0.19949124773648358,0.0,ml,3.0
0.20447816964157398,0.0,ml,3.0
0.20946509154666437,0.0,ml,3.0
0.21445201345175477,0.0,ml,3.0
0.21943893535684517,0.0,ml,3.0
0.22442585726193556,0.0,ml,3.0
0.22941277916702596,0.0,ml,3.0
0.23439970107211636,0.0,ml,3.0
0.23938662297720675,0.0,ml,3.0
0.24437354488229715,0.0,ml,3.0
0.24936046678738755,0.0,ml,3.0
0.2543473886924779,0.0,ml,3.0
0.25933431059756834,0.0,ml,3.0
0.2643212325026587,0.0,ml,3.0
0.26930815440774913,0.0,ml,3.0
0.2742950763128395,0.0,ml,3.0
0.2792819982179299,0.0,ml,3.0
0.2842689201230203,0.0,ml,3.0
0.2892558420281107,0.0,ml,3.0
0.2942427639332011,0.0,ml,3.0
0.2992296858382915,0.0,ml,3.0
0.3042166077433819,0.0,ml,3.0
0.3092035296484723,0.0,ml,3.0
0.3141904515535627,0.0,ml,3.0
0.3191773734586531,0.0,ml,3.0
0.32416429536374347,0.0,ml,3.0
0.3291512172688339,0.0,ml,3.0
0.33413813917392426,0.0,ml,3.0
0.3391250610790147,0.0,ml,3.0
0.34411198298410506,0.0,ml,3.0
0.3490989048891955,0.0,ml,3.0
0.35408582679428585,0.0,ml,3.0
0.3590727486993763,0.0,ml,3.0
0.36405967060446665,0.0,ml,3.0
0.36904659250955707,0.0,ml,3.0
0.37403351441464744,0.0,ml,3.0
0.37902043631973786,0.0,ml,3.0
0.38400735822482823,0.0,ml,3.0
0.38899428012991866,0.0,ml,3.0
0.3939812020350091,0.0,ml,3.0
0.39896812394009945,0.0,ml,3.0
0.4039550458451899,0.0,ml,3.0
0.40894196775028024,0.0,ml,3.0
0.41392888965537067,0.0,ml,3.0
0.41891581156046104,0.0,ml,3.0
0.42390273346555146,0.0,ml,3.0
0.42888965537064183,0.0,ml,3.0
0.43387657727573226,0.0,ml,3.0
0.4388634991808226,0.0,ml,3.0
0.44385042108591305,0.0,ml,3.0
0.4488373429910034,0.0,ml,3.0
0.45382426489609384,0.0,ml,3.0
0.4588111868011842,0.0,ml,3.0
0.46379810870627464,0.0,ml,3.0
0.468785030611365,0.0,ml,3.0
0.47377195251645543,0.0,ml,3.0
0.4787588744215458,0.0,ml,3.0
0.4837457963266362,0.0,ml,3.0
0.4887327182317266,0.0,ml,3.0
0.493719640136817,0.0,ml,3.0
0.4987065620419074,0.0,ml,3.0
0.5036934839469978,0.0,ml,3.0
0.5086804058520882,0.0,ml,3.0
0.5136673277571786,0.0,ml,3.0
0.518654249662269,0.0,ml,3.0
0.5236411715673593,0.0,ml,3.0
0.5286280934724498,0.0,ml,3.0
0.5336150153775402,0.0,ml,3.0
0.5386019372826306,0.0,ml,3.0
0.5435888591877209,0.0,ml,3.0
0.5485757810928114,0.0,ml,3.0
0.5535627029979018,0.0,ml,3.0
0.5585496249029922,0.0,ml,3.0
0.5635365468080825,0.0,ml,3.0
0.5685234687131729,0.0,ml,3.0
0.5735103906182634,0.0,ml,3.0
0.5784973125233538,0.0,ml,3.0
0.5834842344284441,0.0,ml,3.0
0.5884711563335345,0.0,ml,3.0
0.593458078238625,0.0,ml,3.0
0.5984450001437154,0.0,ml,3.0
0.6034319220488057,0.0,ml,3.0
0.6084188439538961,0.0,ml,3.0
0.6134057658589865,0.0,ml,3.0
0.618392687764077,0.0,ml,3.0
0.6233796096691673,0.0,ml,3.0
0.6283665315742577,2.28712576904604e-05,ml,3.0
0.6333534534793481,2.269117313365101e-05,ml,3.0
0.6383403753844386,2.2513902334691673e-05,ml,3.0
0.6433272972895289,2.233937985881512e-05,ml,3.0
0.6483142191946193,2.2167542284586908e-05,ml,3.0
0.6533011410997097,2.1998328127062344e-05,ml,3.0
0.6582880630048001,2.1831677764436196e-05,ml,3.0
0.6632749849098905,2.1667533368001388e-05,ml,3.0
0.6682619068149809,2.1505838835243767e-05,ml,3.0
0.6732488287200713,2.134653972591043e-05,ml,3.0
0.6782357506251617,2.118958320089844e-05,ml,3.0
0.683222672530252,2.103491796381994e-05,ml,3.0
0.6882095944353425,2.0882494205107858e-05,ml,3.0
0.6931965163404329,2.073226354853423e-05,ml,3.0
0.6981834382455233,2.0584179000020584e-05,ml,3.0
0.7031703601506136,6.131458469587966e-05,ml,3.0
0.708157282055704,6.0882800608828e-05,ml,3.0
0.7131442039607945,6.045705533835799e-05,ml,3.0
0.7181311258658849,6.003722307830855e-05,ml,3.0
0.7231180477709752,5.9623181492964464e-05,ml,3.0
0.7281049696760656,5.921481159820777e-05,ml,3.0
0.7330918915811561,7.841599686336013e-05,ml,3.0
0.7380788134862465,7.788616936347528e-05,ml,3.0
0.7430657353913368,7.736345350456444e-05,ml,3.0
0.7480526572964272,7.68477070565407e-05,ml,3.0
0.7530395792015177,7.633879155692965e-05,ml,3.0
0.7580265011066081,7.583657218693715e-05,ml,3.0
0.7630134230116984,7.534091765237701e-05,ml,3.0
0.7680003449167888,7.485170006923783e-05,ml,3.0
0.7729872668218792,7.43687948536794e-05,ml,3.0
0.7779741887269697,7.389208061625995e-05,ml,3.0
0.78296111063206,7.342143906020558e-05,ml,3.0
0.7879480325371504,0.00010943513232531417,ml,3.0
0.7929349544422408,0.00010874687352738609,ml,3.0
0.7979218763473312,0.00010806721780947749,ml,3.0
0.8029087982524216,0.00014319467315815853,ml,3.0
0.807895720157512,0.00016009961753980255,ml,3.0
0.8128826420626024,0.0001591174286623528,ml,3.0
0.8178695639676928,0.00015814721748756786,ml,3.0
0.8228564858727831,0.00015718876624283917,ml,3.0
0.8278434077778736,0.0001736020693366665,ml,3.0
0.832830329682964,0.0001725625539257981,ml,3.0
0.8378172515880544,0.00017153541348611422,ml,3.0
0.8428041734931447,0.00017052042834731602,ml,3.0
0.8477910953982352,0.000186469122408503,ml,3.0
0.8527780173033256,0.00020223128517981732,ml,3.0
0.857764939208416,0.00020105554159336516,ml,3.0
0.8627518611135063,0.00019989339019189765,ml,3.0
0.8677387830185967,0.00021530664635055233,ml,3.0
0.8727257049236872,0.00021407634291736654,ml,3.0
0.8777126268287776,0.00021286001997609418,ml,3.0
0.8826995487338679,0.00021165744057310322,ml,3.0
0.8876864706389583,0.0002104683730794761,ml,3.0
0.8926733925440488,0.00022539202112245227,ml,3.0
0.8976603144491392,0.0002241398632746834,ml,3.0
0.9026472363542295,0.00022290154120494204,ml,3.0
0.9076341582593199,0.00025334494497664475,ml,3.0
0.9126210801644103,0.0002519605681710812,ml,3.0
0.9176080020695008,0.0002662531911228054,ml,3.0
0.9225949239745911,0.00029596859617421646,ml,3.0
0.9275818458796815,0.00034085803262940984,ml,3.0
0.9325687677847719,0.0003852673755586377,ml,3.0
0.9375556896898624,0.0003832181124208655,ml,3.0
0.9425426115949527,0.00042693339838985116,ml,3.0
0.9475295335000431,0.0004398537865344072,ml,3.0
0.9525164554051335,0.0004677268475210477,ml,3.0
0.957503377310224,0.000525328330206379,ml,3.0
0.9624902992153143,0.0006121961416711461,ml,3.0
0.9674772211204047,0.0006833137747144194,ml,3.0
0.9724641430254951,0.0008275943605355717,ml,3.0
0.9774510649305855,0.0010292150030141297,ml,3.0
0.9824379868356758,0.0013165593914569924,ml,3.0
0.9874249087407663,0.001950310739808171,ml,3.0
0.9924118306458567,0.003895502070843108,ml,3.0
0.9973987525509471,0.008285183210616562,ml,3.0
