method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,stratum,heldout_run,table,candidate,alpha,fold,n_features,feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns,active_positive_terms,coefficient_ns_per_unit,lower_bound,upper_bound,at_positive_bound,max_iter,learning_rate,max_leaf_nodes,l2_regularization,max_bins,random_state,hidden,weight_decay,pred_sigma_median_ns,scope,n,abs_error_median_ns,pull_width_sigma68,pull_rms,model,channels
,,,,,,,,,,dynamic_only,60,signed_coefficients,,,,,B8_sqrt_1000_over_amp_positive,,,,2.9898459396600524e-25,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,60,signed_coefficients,,,,,B8_1000_over_amp_positive,,,,7.154526648247653e-25,0.0,inf,True,,,,,,,,,,,,,,,,
,,,762.0,,3.7523913963137296,,,,,dynamic_only,60,ridge_cv,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.399312330949358,,,,,dynamic_only,60,ridge_cv,,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.5758518636315437,,,,,dynamic_only,60,ridge_cv,,0.01,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,762.0,,3.6132216041397927,,,,,dynamic_only,60,ridge_cv,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.4646144973743493,,,,,dynamic_only,60,ridge_cv,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.538918050757071,,,,,dynamic_only,60,ridge_cv,,0.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,762.0,,3.579839826341206,,,,,dynamic_only,60,ridge_cv,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.4388975684973366,,,,,dynamic_only,60,ridge_cv,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.509368697419271,,,,,dynamic_only,60,ridge_cv,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,762.0,,3.334472938736714,,,,,dynamic_only,60,ridge_cv,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.2140411088835377,,,,,dynamic_only,60,ridge_cv,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.274257023810126,,,,,dynamic_only,60,ridge_cv,,10.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,762.0,,3.217902489500387,,,,,dynamic_only,60,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,813.0,,2.8221729773825435,,,,,dynamic_only,60,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,3.020037733441465,,,,,dynamic_only,60,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,762.0,,3.562041542603075,,,,,dynamic_only,60,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,813.0,,3.0429330141044098,,,,,dynamic_only,60,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,3.3024872783537425,,,,,dynamic_only,60,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,762.0,,2.0036803840100763,,,,,dynamic_only,60,mlp_cv,,,0.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9205546975135803,,,,,,,
,,,813.0,,2.9195383847656675,,,,,dynamic_only,60,mlp_cv,,,1.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9668024182319641,,,,,,,
,,,0.0,,2.461609384387872,,,,,dynamic_only,60,mlp_cv,,,-1.0,,,,,,,,,,,,,,,,16.0,0.0001,,,,,,,,
,,,,,,,,,,dynamic_only,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.990005612373352,heldout_pulse_target,441.0,1.6264823561429869,1.9236561222928956,5.791661416786161,,
,,,,,,,,,,dynamic_only,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.964766263961792,heldout_sigma_bin,111.0,1.060245185564849,1.4606401051047917,6.930123528569654,,
,,,,,,,,,,dynamic_only,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9793365597724915,heldout_sigma_bin,110.0,1.5668183559883548,2.459727031684467,5.275365055367311,,
,,,,,,,,,,dynamic_only,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9982580244541168,heldout_sigma_bin,110.0,1.7388237750053293,3.752014058451398,5.602565453331138,,
,,,,,,,,,,dynamic_only,60,mlp_calibration,,,,,,,,,,,,,,,,,,,,,1.053908109664917,heldout_sigma_bin,110.0,1.5200036910528418,2.329168231547382,4.958184534617212,,
,,,762.0,,2.0009496292471898,,,,,dynamic_only,60,cnn_cv,,,0.0,,,,,,,,,,,,,,,,,0.0001,1.1255218386650085,,,,,,cnn_waveform,4.0
,,,813.0,,2.8150604806247217,,,,,dynamic_only,60,cnn_cv,,,1.0,,,,,,,,,,,,,,,,,0.0001,1.0949797630310059,,,,,,cnn_waveform,4.0
,,,0.0,,2.4080050549359555,,,,,dynamic_only,60,cnn_cv,,,-1.0,,,,,,,,,,,,,,,,,0.0001,,,,,,,cnn_waveform,4.0
,,,,,,,,,,dynamic_only,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9482200145721436,heldout_pulse_target,441.0,1.4775462145317535,2.025129247901961,6.017791069077159,cnn_waveform,
,,,,,,,,,,dynamic_only,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9451179504394531,heldout_sigma_bin,111.0,0.5608224381197502,2.142293775631398,5.848395906998767,cnn_waveform,
,,,,,,,,,,dynamic_only,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.947525829076767,heldout_sigma_bin,110.0,1.4794683600176306,2.6543387621171766,5.555800781471427,cnn_waveform,
,,,,,,,,,,dynamic_only,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9523380696773529,heldout_sigma_bin,110.0,1.4782581175077896,1.5004502214848117,4.23893090822565,cnn_waveform,
,,,,,,,,,,dynamic_only,60,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9750556647777557,heldout_sigma_bin,110.0,1.4078804587840925,1.470210887905786,7.538641826196009,cnn_waveform,
le500,2.0,train,627.0,2.552143369175628,3.0870183366646047,10.043525756363708,0.1547049441786284,1.839331740131916,1.496302014967811,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le500,2.0,heldout,159.0,3.0607493811864295,3.432383131567036,9.854794476054595,0.22012578616352202,0.7291864857310386,1.272258569694028,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,train,1590.0,0.156,0.6351290520436598,12.97697344683296,0.10628930817610063,0.40233333159836854,8.96106008606296,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,426.0,0.156,0.5290757214182307,13.861259820866328,0.11737089201877934,0.15150190138050176,2.2952075575635087,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,train,1590.0,0.156,1.1359889099068297,14.791378389483015,0.12138364779874214,0.8836018529905121,10.465489023085414,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,426.0,0.156,0.984266252633363,14.317409289267871,0.11737089201877934,0.47182662389575536,2.969084813060195,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,train,1590.0,0.156,1.519209916146072,15.13193024437638,0.13018867924528302,1.1488078092953065,8.408642645670705,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,heldout,426.0,0.156,1.3299558290421576,15.297350873679376,0.13615023474178403,0.9474593989235383,3.4740883596960104,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,train,1590.0,0.156,1.9197987544021,15.368514175743119,0.14276729559748427,1.7073949771682233,10.926804937026082,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,heldout,426.0,0.156,1.7360335716275417,15.843475322288448,0.14788732394366197,1.3570072238168038,3.9046626772723476,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,train,1590.0,0.156,2.358289966267904,14.690055132222886,0.15345911949685534,1.740634250357514,10.60283093201576,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,heldout,426.0,0.156,2.1249586946178844,16.353454318097157,0.15492957746478872,1.5686586524299226,3.705002546542834,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,train,1590.0,0.8614278670365028,2.2549154167123877,6.977511754379262,0.19433962264150945,0.4170953897194502,32.751363794149675,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,heldout,426.0,0.8614278670365028,2.0000000000000036,8.45502826426076,0.18779342723004694,0.09089189085220191,5.479935550970249,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,train,1590.0,2.06100533806479,10.698523300823302,100.75666391229291,0.479874213836478,1.705071881974622,1.3213207052384364,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,heldout,426.0,2.9682351762766643,10.675959560244689,89.70064403531316,0.45539906103286387,1.8837453722467816,1.324955217483745,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,train,1590.0,2.712673337983544,20.12674255298793,191.72396979879264,0.6572327044025157,4.437418604097496,0.9562939394203193,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,heldout,426.0,5.1748760427351,21.764030799706227,212.14193650677927,0.6713615023474179,0.5839755741312895,1.2166139659976203,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,train,1590.0,1.0467431790230517,36.04777079818463,295.0628550505497,0.7364779874213836,349.37530916457945,1.3285014685713656,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,heldout,426.0,4.796380190714405,37.62498346163152,342.869827018459,0.7887323943661971,236.77801684210039,0.9266322877802007,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,train,1590.0,-0.4076215824551266,41.85185117790432,325.92879153253375,0.740251572327044,181.9301761411004,1.167479025988655,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,heldout,426.0,3.644834382822836,41.120807145190184,382.9384852571935,0.7981220657276995,0.8209574328714677,0.9874786073287591,dynamic_only,61,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.891135341011461,,,,,dynamic_only,61,s03a_cv,amp_only,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.9010499645511914,,,,,dynamic_only,61,s03a_cv,amp_only,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.896092652781326,,,,,dynamic_only,61,s03a_cv,amp_only,0.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.889802853446354,,,,,dynamic_only,61,s03a_cv,amp_only,0.01,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.899509345589573,,,,,dynamic_only,61,s03a_cv,amp_only,0.01,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.8946560995179635,,,,,dynamic_only,61,s03a_cv,amp_only,0.01,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.8790039359026185,,,,,dynamic_only,61,s03a_cv,amp_only,0.1,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.885894436637252,,,,,dynamic_only,61,s03a_cv,amp_only,0.1,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.8824491862699353,,,,,dynamic_only,61,s03a_cv,amp_only,0.1,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.8194209351607364,,,,,dynamic_only,61,s03a_cv,amp_only,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.8446050659735893,,,,,dynamic_only,61,s03a_cv,amp_only,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.832013000567163,,,,,dynamic_only,61,s03a_cv,amp_only,1.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.541405534837283,,,,,dynamic_only,61,s03a_cv,amp_only,10.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.719652449679505,,,,,dynamic_only,61,s03a_cv,amp_only,10.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,2.630528992258394,,,,,dynamic_only,61,s03a_cv,amp_only,10.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,log_amp,5.229415000744298,4.729804216710863,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,inv_sqrt_amp_1000,4.150597004181532,3.5874837066039578,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,inv_amp_1000,-0.10977574435566925,-0.59066277114079,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,stave_B6,1.1358515184301903,0.5354455407353486,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,stave_B8,-1.0610825004201567,-0.5001990876303127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,s03a_coefficients,,,,,stave_B4,-0.07476901800982763,-0.03524645310493874,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,1.4877777780202965,,,,,dynamic_only,61,signed_cv,inv_sqrt_amp,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.3649401560904795,,,,,dynamic_only,61,signed_cv,inv_sqrt_amp,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.926358967055388,,,,,dynamic_only,61,signed_cv,inv_sqrt_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,777.0,,1.487777778020296,,,,,dynamic_only,61,signed_cv,inv_amp,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.364940156090478,,,,,dynamic_only,61,signed_cv,inv_amp,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.9263589670553871,,,,,dynamic_only,61,signed_cv,inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,777.0,,1.487777778020295,,,,,dynamic_only,61,signed_cv,inv_sqrt_plus_inv_amp,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,813.0,,2.3649401560904804,,,,,dynamic_only,61,signed_cv,inv_sqrt_plus_inv_amp,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,0.0,,1.9263589670553878,,,,,dynamic_only,61,signed_cv,inv_sqrt_plus_inv_amp,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B4_intercept,,,,-0.8177075627957976,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B6_intercept,,,,1.341236171429367,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B8_intercept,,,,-0.5235286086335701,-inf,inf,False,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B4_1000_over_amp_positive,,,,2.512168199838859e-18,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B6_1000_over_amp_positive,,,,1.5556070517209117e-16,0.0,inf,True,,,,,,,,,,,,,,,,
,,,,,,,,,,dynamic_only,61,signed_coefficients,,,,,B8_1000_over_amp_positive,,,,1.82562570357174e-17,0.0,inf,True,,,,,,,,,,,,,,,,
,,,777.0,,3.294017233902545,,,,,dynamic_only,61,ridge_cv,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.2924883097994115,,,,,dynamic_only,61,ridge_cv,,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.2932527718509785,,,,,dynamic_only,61,ridge_cv,,0.01,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,3.2236272590963604,,,,,dynamic_only,61,ridge_cv,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.314637402041071,,,,,dynamic_only,61,ridge_cv,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.2691323305687154,,,,,dynamic_only,61,ridge_cv,,0.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,3.163673413432983,,,,,dynamic_only,61,ridge_cv,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.309698897908624,,,,,dynamic_only,61,ridge_cv,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.2366861556708035,,,,,dynamic_only,61,ridge_cv,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.8930761914561414,,,,,dynamic_only,61,ridge_cv,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,813.0,,3.1801835466663935,,,,,dynamic_only,61,ridge_cv,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,3.0366298690612674,,,,,dynamic_only,61,ridge_cv,,10.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.6517782896684574,,,,,dynamic_only,61,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,813.0,,2.5557180661893955,,,,,dynamic_only,61,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,2.603748177928926,,,,,dynamic_only,61,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,7.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,777.0,,3.2103684431191795,,,,,dynamic_only,61,hgb_cv,,,0.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,813.0,,2.7228108522096686,,,,,dynamic_only,61,hgb_cv,,,1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,0.0,,2.9665896476644242,,,,,dynamic_only,61,hgb_cv,,,-1.0,,,,,,,,,,80.0,0.05,15.0,0.0,64.0,20260610.0,,,,,,,,,,
,,,777.0,,2.0039892223723936,,,,,dynamic_only,61,mlp_cv,,,0.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9207155108451843,,,,,,,
,,,813.0,,2.5347553339847178,,,,,dynamic_only,61,mlp_cv,,,1.0,,,,,,,,,,,,,,,,16.0,0.0001,0.9614800214767456,,,,,,,
,,,0.0,,2.2693722781785555,,,,,dynamic_only,61,mlp_cv,,,-1.0,,,,,,,,,,,,,,,,16.0,0.0001,,,,,,,,
,,,,,,,,,,dynamic_only,61,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9816632866859436,heldout_pulse_target,426.0,1.5251907437577763,2.161445633951363,7.404354957223324,,
,,,,,,,,,,dynamic_only,61,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.958709716796875,heldout_sigma_bin,107.0,0.948626131291014,1.3069815127279107,8.18934905813196,,
,,,,,,,,,,dynamic_only,61,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9749847054481506,heldout_sigma_bin,106.0,1.5447533458009282,1.6906460112764683,6.6272331072571395,,
,,,,,,,,,,dynamic_only,61,mlp_calibration,,,,,,,,,,,,,,,,,,,,,0.9958245754241943,heldout_sigma_bin,106.0,1.5378236054912158,3.714601847712993,7.562406641133777,,
,,,,,,,,,,dynamic_only,61,mlp_calibration,,,,,,,,,,,,,,,,,,,,,1.0528371334075928,heldout_sigma_bin,107.0,1.4970133780971089,3.4467663881395225,6.858672549620538,,
,,,777.0,,1.9699921213337008,,,,,dynamic_only,61,cnn_cv,,,0.0,,,,,,,,,,,,,,,,,0.0001,1.1254347562789917,,,,,,cnn_waveform,4.0
,,,813.0,,2.500213654041297,,,,,dynamic_only,61,cnn_cv,,,1.0,,,,,,,,,,,,,,,,,0.0001,1.0947660207748413,,,,,,cnn_waveform,4.0
,,,0.0,,2.235102887687499,,,,,dynamic_only,61,cnn_cv,,,-1.0,,,,,,,,,,,,,,,,,0.0001,,,,,,,cnn_waveform,4.0
,,,,,,,,,,dynamic_only,61,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.948119729757309,heldout_pulse_target,426.0,1.36246066587649,2.253162627337914,7.644755363613894,cnn_waveform,
,,,,,,,,,,dynamic_only,61,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9444776773452759,heldout_sigma_bin,107.0,0.8509715075082305,2.6609678483123833,7.154891923836484,cnn_waveform,
,,,,,,,,,,dynamic_only,61,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9469294846057892,heldout_sigma_bin,106.0,1.364151414955483,3.2206326197752126,8.360084205970793,cnn_waveform,
,,,,,,,,,,dynamic_only,61,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9511581063270569,heldout_sigma_bin,106.0,1.3628866043933452,1.3381854030702067,5.765784479721007,cnn_waveform,
,,,,,,,,,,dynamic_only,61,cnn_calibration,,,,,,,,,,,,,,,,,,,,,0.9748323559761047,heldout_sigma_bin,107.0,1.2090381860271016,2.565407018995022,8.788527946950893,cnn_waveform,
le500,2.0,train,615.0,2.7877622498338503,3.1459152316226193,9.81631111174637,0.16747967479674797,2.075720606552096,1.7601593161879954,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le500,2.0,heldout,171.0,2.2640099267047518,3.0328838072374724,10.602371989287247,0.1695906432748538,1.2952935122345344,0.9484487203551681,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,train,1614.0,0.156,0.6278233138591659,12.80946168370632,0.11090458488228006,0.35325641671984903,8.776245000764014,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,402.0,0.156,0.5876731961949908,14.538018070485506,0.09950248756218906,0.34737364338248267,1.7684648501934015,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,train,1614.0,0.156,1.1059160342828434,14.435356618582588,0.12329615861214374,0.6918871014082644,8.883097114377046,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,402.0,0.156,1.08796792952532,15.682306111613109,0.10945273631840796,0.782224195882757,2.574870959993333,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,train,1614.0,0.156,1.5181731519500687,14.938624032955781,0.13630731102850063,1.1156606329863825,9.437445770782457,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd30,2.0,heldout,402.0,0.156,1.4262152370243721,16.05172212198885,0.11194029850746269,1.0966323224635666,3.2836013117548384,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,train,1614.0,0.156,1.9202571833436932,15.394531354726972,0.15179677819083023,1.6061738621171502,10.882654581315318,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd40,2.0,heldout,402.0,0.156,1.7772240145411686,15.76732498079523,0.11194029850746269,1.4748793871190433,3.338298841577125,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,train,1614.0,0.156,2.3301833407128605,14.78164027149931,0.16047087980173483,1.7494514151278708,11.008417296391137,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd50,2.0,heldout,402.0,0.156,2.2305567482510953,16.114978154245165,0.12686567164179105,1.3880132014173419,3.405827526650251,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,train,1614.0,1.2893589431716133,2.384666338750079,7.441506052156912,0.20074349442379183,1.7270673661000717,28.308649677539734,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_phase,2.0,heldout,402.0,1.2893589431716133,2.9093168194322168,7.239426917173609,0.21890547263681592,3.000743627878071,7.788972122062919,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,train,1614.0,2.011009588470545,12.285428268342908,84.34425493019766,0.5210656753407683,1.9519688758737928,0.7337375875400597,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_1_9,2.0,heldout,402.0,1.1764702632887585,9.152432547655973,155.27695981085046,0.47512437810945274,1.261676657565415,1.3874112760317925,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,train,1614.0,3.2475346697134366,29.696593427630724,195.8537178404123,0.734820322180917,1.184592232301421,1.0382230206287006,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_2_10,2.0,heldout,402.0,-0.8048150887411198,18.955062470113045,278.9063187046877,0.6915422885572139,0.4419945294958017,0.9952131008028281,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,train,1614.0,1.3970376619940321,44.78104285071126,278.68993913241945,0.7837670384138785,2.3242947913389496,1.0747865740649383,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_3_11,2.0,heldout,402.0,-2.133616076420278,25.83928172380855,401.07539303434953,0.7064676616915423,0.27033038580414964,0.7905958957384707,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,train,1614.0,0.43995530132993643,52.379481493086864,325.0105834629945,0.7998760842627014,1.2573908024021059,0.9778791689928007,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of_4_12,2.0,heldout,402.0,-3.4832493931262682,30.733422432838644,444.7655265856642,0.7089552238805971,192.57344819087658,1.0387057602152492,dynamic_only,62,traditional_scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,777.0,,2.957372834831594,,,,,dynamic_only,62,s03a_cv,amp_only,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
