event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
train:59:410,train,59,B2,1,4.325997938694802,5.075997938694802,3305.5,826.375,0.75,0.25,0.9999999992187091,0.40788214628553576,0.5637885119112772,0.30523119205765,0.19958405288785241,0.36282950604558106
train:59:411,train,59,B4,1,4.044936734854797,10.044936734854797,2160.0,2160.0,6.0,1.0,0.9999999998553998,0.5628949557682131,0.978476231380923,0.7151327916322495,0.8768089482658867,0.7931760257317151
train:59:412,train,59,B6,1,7.468734843743114,7.968734843743114,2456.0,1842.0,0.5,0.75,0.9999999998486094,0.5239332396343179,0.6714156585068977,0.557586856341953,0.7775183189274143,0.7894582764603888
train:59:413,train,59,B4,1,5.372095158052922,11.372095158052922,3957.5,3957.5,6.0,1.0,1.0,0.7407139672167928,0.9936054786942682,0.8863575596451974,0.9951025559716713,0.9655788316490179
train:59:414,train,59,B8,1,5.025640022340498,5.775640022340498,3674.5,918.625,0.75,0.25,0.9999999985105434,0.5716215272549349,0.9261361188859866,0.6259498309687578,0.9022086202224203,0.7731446314625356
train:59:415,train,59,B4,1,5.679060906935691,6.179060906935691,3180.0,3180.0,0.5,1.0,0.9999999986633086,0.6060503874828964,0.9230238354743445,0.5880835866446585,0.712739940581301,0.8604044834261738
train:59:416,train,59,B4,1,8.991400456849977,9.741400456849977,5063.5,1265.875,0.75,0.25,0.999999999582204,0.5810251969930877,0.6834801394874628,0.8002590312626332,0.5307774777804506,0.6171337636695899
train:59:417,train,59,B2,1,6.071954445546584,7.071954445546584,3306.5,2479.875,1.0,0.75,0.0,0.5763042328626959,0.8354096454603123,0.3864499230198633,0.4442923363361251,0.6176549602899829
train:59:418,train,59,B2,1,7.462930468275028,8.962930468275028,3305.5,826.375,1.5,0.25,0.0,0.5872683207718403,0.6798587844924462,0.49658127670962243,0.429431966896354,0.44610040331416995
train:59:419,train,59,B8,1,9.487421159392719,10.487421159392719,2148.5,1611.375,1.0,0.75,0.999999999259724,0.4290938904742491,0.6362699579048302,0.3586651510615057,0.30719049123048064,0.2836106189825387
train:59:420,train,59,B6,1,4.420486987265802,8.420486987265802,2715.5,2715.5,4.0,1.0,0.9999999998589268,0.6069925035439253,0.9608718476753013,0.6840073819861096,0.880923733347352,0.9519160721881176
train:59:421,train,59,B6,1,5.1810052125075305,11.18100521250753,3006.5,3006.5,6.0,1.0,1.0,0.6543000083331048,0.9446889707246966,0.8758431731047787,0.9745614487545224,0.9393659478437545
train:59:422,train,59,B6,1,9.055793333500732,10.555793333500732,2519.5,629.875,1.5,0.25,0.9999999998226414,0.4195627997350926,0.485669814559326,0.3913843136398799,0.24677116762512308,0.296482627125629
train:59:423,train,59,B4,1,4.713213582474579,7.713213582474579,4769.5,4769.5,3.0,1.0,0.9999999998159564,0.7725782861222582,0.9944264018118923,0.9226045201363705,0.9756464232892373,0.9716125342013351
train:59:424,train,59,B2,1,6.4554542429972965,7.2054542429972965,8790.5,8790.5,0.75,1.0,0.9999999995061255,0.8281125715703712,0.9908581554978982,0.9223413536059083,0.9882243594591442,0.9077871437940308
train:59:425,train,59,B2,1,6.097330261405697,10.097330261405697,1968.5,492.125,4.0,0.25,0.0,0.4618858489944556,0.7294074790135744,0.6276895953647477,0.2610838180886292,0.38639800289902093
train:59:426,train,59,B6,1,7.935696351234299,8.435696351234299,1538.5,1153.875,0.5,0.75,0.9999999998538263,0.52377620865058,0.7949765700548072,0.45369213329333546,0.44883826360323453,0.392687930740403
train:59:427,train,59,B4,1,8.113093555270847,11.113093555270847,3419.0,2564.25,3.0,0.75,0.9999999994457279,0.5471311805432307,0.9098546187210628,0.7906992983778137,0.8719623715151684,0.9024691407939311
train:59:428,train,59,B2,1,5.227264656488401,5.727264656488401,4402.0,1100.5,0.5,0.25,0.0,0.49280553620988965,0.8491660732672001,0.3711955345250773,0.4462528455896777,0.6174313385209401
train:59:429,train,59,B8,1,5.372485245783031,7.372485245783031,2911.0,1455.5,2.0,0.5,0.9999999990711864,0.5698993955891547,0.78606246859181,0.5775236379475032,0.7210392038955866,0.7721978222792885
train:59:430,train,59,B2,1,7.0193627530227705,7.5193627530227705,4055.5,3041.625,0.5,0.75,0.0,0.6262849667644119,0.8414401046159516,0.558765801556708,0.488520622868507,0.6008345283537202
train:59:431,train,59,B2,1,7.829832961695443,9.829832961695443,5896.0,2948.0,2.0,0.5,0.9999999994831772,0.653666351700377,0.741465549285624,0.6835139206637805,0.8171700781132539,0.7997927507924893
train:59:432,train,59,B8,1,5.856068421144015,6.856068421144015,2792.5,1396.25,1.0,0.5,0.9999999989577721,0.43626395227490344,0.47466059506101843,0.28498696204226254,0.31954682547053676,0.5853528007557627
train:59:433,train,59,B2,1,4.910042705108324,8.910042705108324,1622.0,1216.5,4.0,0.75,0.9999999991379966,0.5571426704483233,0.8187454303714968,0.5873386336995533,0.3580127813343407,0.3147152436995812
train:59:434,train,59,B8,1,4.031923618534586,7.031923618534586,2499.0,2499.0,3.0,1.0,0.9999999993185714,0.5847793484939051,0.9498770657211442,0.6432447950213936,0.8212601830233082,0.751125185265568
train:59:435,train,59,B6,1,5.701161810091362,7.701161810091362,1775.5,1775.5,2.0,1.0,0.999999999773737,0.6120661758160126,0.7650074674182736,0.695559783485055,0.5127564459509109,0.4617854120170108
train:59:436,train,59,B8,1,5.12790664134353,5.62790664134353,5314.0,5314.0,0.5,1.0,0.9999999989834757,0.7419901829229381,0.9831442442677015,0.8286375144163176,0.9121485072315089,0.8983011170106973
train:59:437,train,59,B8,1,8.551284817723463,10.051284817723463,3932.5,983.125,1.5,0.25,0.9999999995988963,0.5003149881685285,0.6787206859545398,0.5605678751766279,0.5449644620877345,0.5393166452918999
train:59:438,train,59,B6,1,4.0857211940845,4.8357211940845,2661.0,665.25,0.75,0.25,0.9999999988653115,0.4468765589579354,0.590680101938451,0.36168954956388555,0.4125400045876124,0.33296265329765196
train:59:439,train,59,B6,1,7.95879335379327,10.95879335379327,3047.5,2285.625,3.0,0.75,0.9999999997727762,0.567190615844069,0.8904103385506202,0.7117867949680386,0.8895582360579003,0.8336479152083945
train:59:440,train,59,B6,1,5.557250379289419,10.55725037928942,2181.5,1090.75,5.0,0.5,0.9999999996510415,0.6266041976854467,0.8453655673699294,0.5519950491883139,0.6355452753924071,0.5493395444594273
train:59:441,train,59,B4,1,9.275888058143671,10.275888058143671,3259.5,1629.75,1.0,0.5,0.9999999991812117,0.46368543410006197,0.5697151130316029,0.5038848825234868,0.4899360638677578,0.5564782372989374
train:59:442,train,59,B2,1,5.985296224266921,10.985296224266921,4885.0,3663.75,5.0,0.75,0.9999999998920288,0.7372459700463218,0.981610019609132,0.8679700872385526,0.9366038422320084,0.8976770701526126
train:59:443,train,59,B4,1,4.4748945644333045,7.4748945644333045,2304.0,2304.0,3.0,1.0,0.9999999994267116,0.6729384607793424,0.9733492841073791,0.8645559737037447,0.7280811150523623,0.7567859941630883
train:59:444,train,59,B2,1,8.266921358307638,9.766921358307638,6421.5,4816.125,1.5,0.75,0.0,0.6987714271726466,0.9145803079671954,0.8301919645977159,0.9141128911382659,0.8371975373137649
train:59:445,train,59,B4,1,9.716354133640664,11.216354133640664,2810.0,702.5,1.5,0.25,0.9999999990313739,0.4075414519822394,0.5907473557999786,0.31604698227766187,0.3454848252133331,0.24339157321339294
train:59:446,train,59,B4,1,5.225888825167345,10.225888825167345,2369.5,1777.125,5.0,0.75,0.9999999998794586,0.6234894846322994,0.8131709080215174,0.8653680076252088,0.9590884016992698,0.7662398886602966
train:59:447,train,59,B8,1,8.664840825470241,9.664840825470241,3949.0,1974.5,1.0,0.5,0.9999999998321251,0.577956347749031,0.8455284714558128,0.7603131892451214,0.6545047643816213,0.8003164939050784
train:59:448,train,59,B8,1,9.053967012746185,10.553967012746185,1850.0,1387.5,1.5,0.75,0.9999999996347664,0.461011787765411,0.7272081082046932,0.2792163233608579,0.33471284692730374,0.40813908799316556
train:59:449,train,59,B8,1,10.630908376691504,11.130908376691504,3795.0,2846.25,0.5,0.75,0.9999999994644806,0.4951528209573239,0.6830090751401665,0.4128023827041655,0.5128372668301638,0.7056697530939507
train:59:450,train,59,B4,1,7.078948548519723,11.078948548519723,3359.5,839.875,4.0,0.25,0.9999999998597987,0.5985860502651766,0.901730852202056,0.6273368285961622,0.8438594797361978,0.740440260395976
train:59:451,train,59,B2,1,4.798875885709134,6.298875885709134,4696.0,3522.0,1.5,0.75,0.999999999531046,0.644105671715714,0.8922026782260384,0.7653415265885339,0.8680947668370828,0.8307535313444733
train:59:452,train,59,B6,1,6.197707143006842,11.197707143006841,2181.5,2181.5,5.0,1.0,0.9999999999966934,0.5566546737406938,0.8292574615651206,0.7501820240538055,0.9055978734503494,0.8671218905582728
train:59:453,train,59,B8,1,10.499147819134102,11.499147819134102,2943.0,735.75,1.0,0.25,0.9999999997079853,0.41595397596338635,0.5563169487721178,0.24410653174243233,0.204067166871277,0.27614082537504286
train:59:454,train,59,B4,1,5.180998603650073,7.180998603650073,2304.0,2304.0,2.0,1.0,0.9999999991766566,0.5126673683032553,0.7349056389398316,0.5757865740049178,0.6325709877474842,0.7779719130347675
train:59:455,train,59,B8,1,7.249885949731013,7.749885949731013,2786.5,2089.875,0.5,0.75,0.9999999994079732,0.5627037076759454,0.8290424467873622,0.7726102018852425,0.5450115165587159,0.5646464773627757
train:59:456,train,59,B6,1,5.989542253979012,6.489542253979012,2661.0,1330.5,0.5,0.5,0.9999999991236195,0.4636309530118532,0.4885108593216438,0.5657941282220158,0.7158097288249151,0.5275108191542518
train:59:457,train,59,B4,1,5.660210958240517,7.160210958240517,2642.5,660.625,1.5,0.25,0.999999999262512,0.44593734212918185,0.6358239802091278,0.5300790943544709,0.7207512360187274,0.6390089140201389
train:59:458,train,59,B2,1,6.354175933354791,8.354175933354792,2921.0,1460.5,2.0,0.5,0.9999999992820428,0.57010952644194,0.8028760968526787,0.5153023952931246,0.4333128549294619,0.5587770000326185
train:59:459,train,59,B6,1,7.438901111746572,9.438901111746572,4479.5,3359.625,2.0,0.75,0.9999999996772846,0.6312174424337867,0.9664987648517963,0.860417686160962,0.9215645079546555,0.9412357045774972
train:59:460,train,59,B8,1,5.489417317860956,10.489417317860955,2249.0,1124.5,5.0,0.5,0.9999999995614647,0.5105920081357664,0.8820772777950374,0.767889210218524,0.6133421829249768,0.5801889480742282
train:59:461,train,59,B4,1,10.03408149094085,11.03408149094085,3442.0,1721.0,1.0,0.5,0.9999999991846497,0.4703497481181515,0.7234945184985652,0.47094241574120466,0.6015663008938364,0.5667120013516783
train:59:462,train,59,B2,1,6.3487670978941955,7.8487670978941955,3332.0,833.0,1.5,0.25,0.9999999991744105,0.47411800558755174,0.8027754764148471,0.22202111977815994,0.2839865517636831,0.501695870906611
train:59:463,train,59,B4,1,4.959281127971494,10.959281127971494,3336.0,2502.0,6.0,0.75,0.9999999998454832,0.7092761214402824,0.9859617932345782,0.9310955813547807,0.9404043991063948,0.9177256424873173
train:59:464,train,59,B2,1,6.6939536007534075,8.193953600753407,2608.5,652.125,1.5,0.25,0.9999999994146588,0.4480921176456356,0.8709827277204318,0.34785361168413964,0.4892302073584715,0.406574339394441
train:59:465,train,59,B4,1,4.946808937447804,9.946808937447804,3932.0,1966.0,5.0,0.5,0.9999999996448383,0.6526346127511221,0.9813366385942129,0.8232931815152069,0.9283396383465912,0.8901767854776804
train:59:466,train,59,B6,1,4.215409998542739,4.965409998542739,1728.5,864.25,0.75,0.5,0.9999999992928645,0.281201712313261,0.12534262653823433,0.14299670476289678,0.12079877616818667,0.2569968033729425
train:59:467,train,59,B4,1,7.784979091311022,8.284979091311023,2810.0,702.5,0.5,0.25,0.9999999992158273,0.39541365509062104,0.5044324423918541,0.3036844370928003,0.350533178155266,0.39147722721498257
train:59:468,train,59,B4,1,7.463969141860163,8.963969141860163,2249.5,1124.75,1.5,0.5,0.9999999991860563,0.4352029945589832,0.5222093782326294,0.3658569891783174,0.36544777546119056,0.4032679549628281
train:59:469,train,59,B2,1,6.992220859944317,8.992220859944318,3487.5,3487.5,2.0,1.0,0.9999999993750149,0.6043608205394079,0.9054769848759681,0.5989877226246535,0.6949548525880518,0.8043144270721719
train:59:470,train,59,B8,1,4.059586921871368,10.059586921871368,2487.5,1865.625,6.0,0.75,0.9999999996309996,0.6379106256909476,0.960320837736344,0.9242223470725347,0.903136848095381,0.6945387292312191
train:59:471,train,59,B6,1,5.893392269706174,6.643392269706174,2201.0,1650.75,0.75,0.75,0.9999999990457966,0.4675989967001984,0.4766840554280153,0.37646242029568777,0.25318887748064056,0.35044799701505275
train:59:472,train,59,B4,1,8.663915100121605,9.413915100121605,3166.5,2374.875,0.75,0.75,0.999999998152797,0.525422205747736,0.4806288565994367,0.6828259348806051,0.5698226139177466,0.5896963521395128
train:59:473,train,59,B6,1,7.2751726797293195,8.02517267972932,3197.5,799.375,0.75,0.25,0.9999999996302663,0.487373143639319,0.4767428472641718,0.5340491564425031,0.6526760095600657,0.37825325599395077
train:59:474,train,59,B6,1,5.795229869128561,10.795229869128562,2208.5,552.125,5.0,0.25,0.9999999992053178,0.37466503101414345,0.6800207856750259,0.3133106168332505,0.35603184301562407,0.5835265719128928
train:59:475,train,59,B4,1,5.716506966265595,10.716506966265595,3199.0,799.75,5.0,0.25,0.9999999991753165,0.40326882777908796,0.8059677417303615,0.3335322034253437,0.3081779048357162,0.42251788021885317
train:59:476,train,59,B6,1,6.958460213782845,10.958460213782846,1963.5,981.75,4.0,0.5,0.9999999994742959,0.37980481069358946,0.4614721040319735,0.327082908031488,0.40006367522208874,0.3766259367805616
train:59:477,train,59,B6,1,7.3886699415752295,8.88866994157523,3927.5,3927.5,1.5,1.0,0.9999999999915999,0.632742600025905,0.9284535411064155,0.8091160948369537,0.9214898935401711,0.926856448035488
train:59:478,train,59,B4,1,4.844053156367862,8.844053156367863,3456.5,1728.25,4.0,0.5,0.9999999999148637,0.6074125909314239,0.9791201009227553,0.744297290514625,0.8839481556915917,0.9423670719148133
train:59:479,train,59,B6,1,6.790850977985741,9.790850977985741,1927.5,1445.625,3.0,0.75,0.0,0.526992406930169,0.6044892689144054,0.40937703557837035,0.6108609634723785,0.39293785980059737
train:59:480,train,59,B4,1,6.790620509738884,7.790620509738884,2512.5,1884.375,1.0,0.75,0.9999999991887681,0.49189029338800067,0.7531156912311295,0.40674767838200854,0.5164680786692889,0.5756744324373751
train:59:481,train,59,B8,1,9.27095256933311,10.77095256933311,3180.5,3180.5,1.5,1.0,0.9999999992345421,0.5470600775438473,0.8973048947376435,0.6652299081563754,0.663539548162574,0.761956785690044
train:59:482,train,59,B2,1,6.894282325934386,7.644282325934386,3129.5,2347.125,0.75,0.75,0.9999999993323042,0.5842498752678098,0.8569666706478806,0.6084953755109319,0.4198935248493417,0.6162739122990974
train:59:483,train,59,B2,1,4.018242746703647,10.018242746703647,4184.0,1046.0,6.0,0.25,0.9999999994523943,0.5552491911156213,0.45927575868312426,0.6511430798707013,0.5826191295773899,0.6055717503890943
train:59:484,train,59,B6,1,4.3587489951121245,8.358748995112125,2661.0,2661.0,4.0,1.0,0.9999999998778234,0.7347590103475308,0.967633063857085,0.9225192060279894,0.9814644996334487,0.8882572473945183
train:59:485,train,59,B2,1,9.808782886757072,10.308782886757072,2217.5,1663.125,0.5,0.75,0.99999999912304,0.40409653382994626,0.32986140670044056,0.26137397782398675,0.3724341672266196,0.2862817137150663
train:59:486,train,59,B6,1,7.072633146100204,11.072633146100204,1946.0,1946.0,4.0,1.0,0.9999999997823528,0.5400870657303977,0.8309791201422972,0.40065924789129503,0.5867549986235591,0.5878693084609348
train:59:487,train,59,B2,1,5.0034584722278375,11.003458472227837,4591.5,2295.75,6.0,0.5,0.9999999999941377,0.7233747148126967,0.9898326527002727,0.929992060248289,0.9870870950880349,0.9636090037634071
train:59:488,train,59,B8,1,6.896842889119603,7.896842889119603,2697.5,2697.5,1.0,1.0,0.9999999995778315,0.5460946898349539,0.8881810739053212,0.6806220428279702,0.8241573612974405,0.7961442097109108
train:59:489,train,59,B6,1,4.565590260093309,5.315590260093309,3283.5,820.875,0.75,0.25,0.9999999991477412,0.48504268607962936,0.8301120121647932,0.3872069779574054,0.5504901723853435,0.6177539019882106
train:59:490,train,59,B8,1,5.689418484053487,9.689418484053487,3970.0,1985.0,4.0,0.5,0.9999999998883314,0.6860917330611476,0.9488718538606357,0.797680520592443,0.95895375564518,0.8804059592621829
train:59:491,train,59,B6,1,8.510070353067306,10.010070353067306,2519.5,1259.75,1.5,0.5,0.9999999997135757,0.49772309532590236,0.7778929100850603,0.3896433525731178,0.38596492134866384,0.4494584672641014
train:59:492,train,59,B2,1,10.185170523922991,10.685170523922991,2915.5,2915.5,0.5,1.0,0.0,0.6240781687447167,0.8673089438019337,0.7614591694089954,0.7634245995909803,0.8634642331273203
train:59:493,train,59,B8,1,4.278873444552993,10.278873444552993,3729.0,1864.5,6.0,0.5,0.9999999996592955,0.6716469281198315,0.9695743506033844,0.9507396146007498,0.9246807961161644,0.7110695811176739
train:59:494,train,59,B2,1,6.3256522963232165,8.325652296323216,2372.0,1779.0,2.0,0.75,0.0,0.6508763936630245,0.9135486181298731,0.7390060811277473,0.877189223871584,0.8893077923243115
train:59:495,train,59,B4,1,6.601494441642775,9.601494441642775,2283.0,1141.5,3.0,0.5,0.9999999993810306,0.41248809084822463,0.5539666572501271,0.6286926103113983,0.5148694117494154,0.6017406885324597
train:59:496,train,59,B8,1,9.19039769910717,11.19039769910717,1627.5,406.875,2.0,0.25,0.9999999995297165,0.32722741666031147,0.6281430652461278,0.179814876868336,0.11198144416764899,0.29584977911652555
train:59:497,train,59,B4,1,7.005314535293099,8.005314535293099,2793.0,1396.5,1.0,0.5,0.999999999514097,0.5210038817228961,0.8956514487876704,0.6571424973477923,0.7600242028594861,0.6671416308459869
train:59:498,train,59,B2,1,5.686668500119663,8.686668500119662,5622.5,4216.875,3.0,0.75,0.9999999997996727,0.7321449531456629,0.9760930258576374,0.7935941289092141,0.9621939200748526,0.964174973967567
train:59:499,train,59,B4,1,4.715306790141496,6.215306790141496,2241.5,560.375,1.5,0.25,0.9999999992761232,0.3844303448867895,0.4390893254197821,0.20393906959368505,0.22690396423630266,0.25108298336095214
train:59:500,train,59,B6,1,5.965531386451097,7.465531386451097,1538.5,1153.875,1.5,0.75,0.9999999994646257,0.40630889704527845,0.592543759381068,0.3201021043582001,0.354567141204438,0.4076835952576833
train:59:501,train,59,B8,1,8.0157300837306,8.5157300837306,3670.0,3670.0,0.5,1.0,0.9999999997556334,0.6259378460366585,0.9534202649810872,0.8599582617240543,0.9260307633838913,0.9033730827945404
train:59:502,train,59,B4,1,4.135686565047357,9.135686565047358,5566.5,1391.625,5.0,0.25,0.999999999776854,0.8010252544222718,0.9569268474110972,0.9885048887599767,0.9246891862934096,0.8058038118114224
train:59:503,train,59,B8,1,6.802973307363569,7.302973307363569,2721.5,680.375,0.5,0.25,0.9999999991264432,0.4681752106076507,0.35518548192409377,0.39134495216994997,0.36198579872685877,0.24699148324468007
train:59:504,train,59,B2,1,7.16304578736687,9.163045787366869,2629.0,1971.75,2.0,0.75,0.0,0.4987319786845113,0.542010068859017,0.3230991865722886,0.4168266194759437,0.4660807423139841
train:59:505,train,59,B6,1,4.677526515893865,9.677526515893865,2149.5,2149.5,5.0,1.0,0.9999999998775542,0.6485719114708145,0.9482106244574376,0.8999840964214004,0.7700608143198193,0.708942471369785
train:59:506,train,59,B6,1,6.753733524802406,10.753733524802406,4622.0,4622.0,4.0,1.0,0.9999999999842393,0.6809650611060585,0.9767722567653077,0.874580518039993,0.9881675606552905,0.9590642585650614
train:59:507,train,59,B4,1,4.3394540793902046,9.339454079390205,3149.5,3149.5,5.0,1.0,0.9999999999920911,0.6892297266563183,0.9901335234720815,0.9020594011539186,0.9818236039327477,0.9604885933416362
train:59:508,train,59,B2,1,4.907358843652911,8.907358843652911,4189.0,1047.25,4.0,0.25,0.9999999990499309,0.5707523321829298,0.8558111581875097,0.5897632637292668,0.5675057385314228,0.5840590691743573
train:59:509,train,59,B4,1,4.820093692008611,7.820093692008611,3608.5,1804.25,3.0,0.5,0.999999999798773,0.6142153656458723,0.9541631006475436,0.6503514407343005,0.849379325251024,0.9417151950494718
train:59:510,train,59,B6,1,6.077390183269952,10.077390183269952,3288.0,3288.0,4.0,1.0,0.9999999998750558,0.6735098178629944,0.9811709533462247,0.8618212503647379,0.9898398959019779,0.9525400553932177
train:59:511,train,59,B4,1,9.603630661979617,11.103630661979617,2676.5,2676.5,1.5,1.0,0.9999999993520807,0.4760175636599526,0.7211826112364107,0.5527481464598439,0.5567907235246358,0.6374203640834202
train:59:512,train,59,B2,1,6.899716586286026,9.899716586286026,4394.0,1098.5,3.0,0.25,0.999999999116852,0.583132176683077,0.8607590989201371,0.4825247791625194,0.46825620903046894,0.6198068484127311
train:59:513,train,59,B6,1,5.921160544444507,10.921160544444508,2492.5,2492.5,5.0,1.0,0.9999999999209553,0.6086162634485557,0.9336054250763621,0.8582279906154495,0.9240018786128379,0.7990945809150863
train:59:514,train,59,B4,1,8.113187788814306,8.863187788814306,3442.0,860.5,0.75,0.25,0.9999999987748074,0.48074880661091773,0.41626588734472475,0.4925064287368697,0.4114708752715666,0.4141316542553615
train:59:515,train,59,B8,1,4.075488672423813,9.075488672423813,2404.5,601.125,5.0,0.25,0.9999999992206617,0.6737973825289292,0.8615876558291476,0.66015799634065,0.4370530750733472,0.47978571231832173
train:59:516,train,59,B2,1,4.980346455134425,7.980346455134425,4100.5,3075.375,3.0,0.75,0.9999999994909106,0.7278403722017414,0.9398503508024174,0.8392795586837866,0.7833428226820379,0.714200931142582
train:59:517,train,59,B8,1,7.677960377959348,9.177960377959348,4732.0,4732.0,1.5,1.0,0.99999999908913,0.69369912776454,0.9711296693286728,0.8955199344354879,0.9532453239763258,0.8976732903131092
train:59:518,train,59,B8,1,8.973548827635803,9.473548827635803,4436.5,3327.375,0.5,0.75,0.9999999992598767,0.5960674401075714,0.926632568029716,0.7743807945865933,0.6953890290802746,0.7549641774586509
train:59:519,train,59,B2,1,7.498580253738398,7.998580253738398,2217.5,1663.125,0.5,0.75,0.0,0.5746487435526502,0.6637836970478703,0.5080438669875086,0.33210552609131416,0.36177779243039937
train:59:520,train,59,B6,1,4.093662911454315,9.093662911454315,2827.5,2120.625,5.0,0.75,0.9999999999049466,0.7026077454927244,0.9814998806386005,0.9659620872137082,0.9942373405018969,0.9338936817820536
train:59:521,train,59,B8,1,4.859650190719582,9.85965019071958,3728.0,932.0,5.0,0.25,0.999999999602637,0.6259749710242626,0.9748181081640092,0.9458703972494915,0.9770513481745908,0.8500778990690548
train:59:522,train,59,B2,1,4.789590693049761,5.289590693049761,4402.0,3301.5,0.5,0.75,0.9999999990870706,0.635358958990882,0.9032369338772401,0.6019540378418545,0.7678176141365078,0.9131034061741257
train:59:523,train,59,B4,1,8.578670793162711,9.578670793162711,3855.0,963.75,1.0,0.25,0.9999999989784764,0.5025167793938476,0.7630823748854085,0.636157476985022,0.6077173366293266,0.6741752192998228
train:59:524,train,59,B4,1,4.828090415042912,6.328090415042912,2892.5,1446.25,1.5,0.5,0.9999999991212274,0.5598353615142126,0.8078404513728946,0.5811436183708791,0.49737978669239064,0.5229357265694691
train:59:525,train,59,B4,1,6.795492739532583,9.795492739532584,3941.0,2955.75,3.0,0.75,0.999999999956556,0.6393349891001492,0.8841478163279601,0.8281081643521072,0.9612858282956679,0.9526005765543906
train:59:526,train,59,B2,1,6.383822689751328,11.383822689751328,3312.0,828.0,5.0,0.25,0.9999999992457438,0.4691997492904592,0.7295834130419563,0.3384718157152851,0.41818889049044,0.4450402566283665
train:59:527,train,59,B6,1,5.82339375198397,9.82339375198397,2280.0,1140.0,4.0,0.5,0.9999999998039266,0.5353893905088184,0.8541735903596209,0.8326406452383823,0.9724489993688562,0.9013032448043783
train:59:528,train,59,B8,1,6.088660254690291,7.088660254690291,1552.0,1552.0,1.0,1.0,0.9999999990984584,0.4304924516352788,0.4763503173835044,0.4449141205531831,0.47730208462900636,0.36430320559731993
train:59:529,train,59,B8,1,8.498893346542124,9.248893346542124,4277.0,4277.0,0.75,1.0,0.9999999991778705,0.6438368510734949,0.9680658630379102,0.8224000729594472,0.8761990760510995,0.7815928842785747
train:59:530,train,59,B2,1,4.268403533078155,10.268403533078155,2623.5,1967.625,6.0,0.75,0.0,0.624165109407541,0.9178133386614274,0.47197044109612946,0.7209970375145379,0.8205322671943991
train:59:531,train,59,B6,1,4.433200583382719,9.43320058338272,2474.0,2474.0,5.0,1.0,0.999999999858574,0.6373954689027214,0.976675990766217,0.8326019433880979,0.8943093127266138,0.7914576379818119
train:59:532,train,59,B4,1,4.688495181458032,6.188495181458032,1570.5,1570.5,1.5,1.0,0.9999999986494629,0.43894952489401007,0.6117369959419542,0.3433313953086698,0.4856726288917628,0.4579741608932544
train:59:533,train,59,B4,1,7.423659552400601,8.9236595524006,3182.0,1591.0,1.5,0.5,0.9999999992716706,0.4337473799142346,0.49754704482942597,0.40209584363097894,0.3177064072183402,0.3430300038509112
train:59:534,train,59,B2,1,5.831123751254023,10.831123751254022,5823.0,1455.75,5.0,0.25,0.9999999996022348,0.6847764855846831,0.9215873320484848,0.8424554439091284,0.9184509588292691,0.8790099013666536
train:59:535,train,59,B2,1,4.180488064239978,5.680488064239978,4146.0,3109.5,1.5,0.75,0.9999999997231059,0.6757275511950971,0.829883934710321,0.6621560619670379,0.7409458016347462,0.8402335327896979
train:59:536,train,59,B4,1,6.711101671996265,10.711101671996264,3528.5,3528.5,4.0,1.0,1.0,0.6610705381176522,0.9448804492359566,0.8453159566544205,0.9740554699097428,0.9573380376543078
train:59:537,train,59,B8,1,7.122675021545536,11.122675021545536,4690.5,1172.625,4.0,0.25,0.9999999997352759,0.5692203786812712,0.9221880516609641,0.7518430764719476,0.9223141102516655,0.8727836081668409
train:59:538,train,59,B6,1,4.49197791706732,8.49197791706732,4654.5,3490.875,4.0,0.75,1.0,0.7282531840475092,0.9911976906756911,0.8981393750356487,0.9733315865583513,0.9675656498686548
train:59:539,train,59,B6,1,4.6587942113467,10.658794211346699,2895.5,2171.625,6.0,0.75,0.9999999999447305,0.7038587431103815,0.9763228527545365,0.9581998139374456,0.9039442287555403,0.8635837395601166
train:59:540,train,59,B4,0,9.331921295494135,,2469.0,0.0,,0.0,0.9999999995039056,0.31950974730126636,0.061918164535019235,0.08049416146583786,0.22747914936947644,0.21616876551534062
train:59:541,train,59,B4,0,5.763948651133587,,4573.5,0.0,,0.0,0.9999999992536684,0.5046937075144728,0.2784981309302669,0.4136196372189367,0.418591118770425,0.5390902940405957
train:59:542,train,59,B8,0,11.291929662086117,,2814.5,0.0,,0.0,0.0,0.32459386014081587,0.013897875928472789,0.1460322120169055,0.05922159866308303,0.07612540512763377
train:59:543,train,59,B8,0,10.068306909273915,,1914.5,0.0,,0.0,0.0,0.30305667297488886,0.03072570172123148,0.1040942037649697,0.07180181855401525,0.055830950814795714
train:59:544,train,59,B4,0,4.379610851005772,,2775.0,0.0,,0.0,0.9999999992864703,0.3334994886367973,0.1731427977416659,0.1972526851225712,0.13574742035955734,0.3458912226555946
train:59:545,train,59,B6,0,9.050145575531257,,2349.0,0.0,,0.0,0.999999999580779,0.45215435037586615,0.07437624510803972,0.17252386997224742,0.14203185006957425,0.1394115750282404
train:59:546,train,59,B4,0,9.201744797190782,,3511.0,0.0,,0.0,0.999999999052812,0.38403121396617823,0.1925620852819557,0.3329545727004833,0.21603235260604964,0.18984284169495505
