event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,adaptive_lowering_adc,downstream,one_sse_norm,resid_late_max_frac,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,method,accepted,pred_secondary_fraction,pred_overlap_probability,accepted_secondary_contribution,bad_proxy,bad_proxy_contribution,secondary_amplitude_sideband,delay_cell,baseline_state,saturation_support,joint_sideband_cell,blinded_recoverability_score,blinded_recoverable,adjudication_band,reviewer_a_score,reviewer_b_score,reviewer_a_label,reviewer_b_label,reviewer_consensus_label,reviewer_disagreement,p05g_label_changed,consensus_probability
99465,51,high_20nA,20.0,184275,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8306.0,572.4099999999999,1,0.2437187747382165,0.4668914038044787,0.0,0.0,0.0,True,2.8492204899777285,6.8492204899777285,2782.152069784356,4833.644012983854,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3992033017754787,0,borderline,0.6431152251078269,0.5321980011161728,1,1,1,0,1,0.5248388426664928
100228,51,high_20nA,20.0,185343,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9603.5,6619.4475,0,0.2545008380165536,0.6163898578643203,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3556900917897301,0,borderline,0.10073864494624005,0.2155360526133003,0,0,0,0,0,0.22398826311642347
100738,51,high_20nA,20.0,186096,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8476.5,373.3525,0,0.2600692419844755,0.4632218486403586,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4722415897968803,1,borderline,0.5581007730996833,0.5220442986047064,1,1,1,0,0,0.5174622205004233
105100,51,high_20nA,20.0,192403,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9556.5,6611.1525,0,0.2532407036296177,0.5628106524355151,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4006616437090711,0,borderline,0.21015061726709947,0.3276737701236133,0,0,0,0,0,0.3128286770332613
107034,52,high_20nA,20.0,195234,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,5605.5,397.4174999999996,0,0.2081561890174541,0.4872892694674873,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5440972107353146,1,borderline,0.9131488336523668,0.8877420114954362,1,1,1,0,0,0.7816626852943726
107261,52,high_20nA,20.0,195572,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7405.0,254.92500000000013,0,0.2693991428375599,0.5315327481431465,0.0,0.0,0.0,True,4.061587591240876,7.061587591240876,2848.259255959277,3675.7724882581474,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3992004509959391,0,borderline,0.22661899356150286,0.30309358092625033,0,0,0,0,0,0.3096376751612308
107294,52,high_20nA,20.0,195625,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7338.0,801.9300000000003,0,0.2435871757369,0.4452166802943581,0.0,0.0,0.0,True,3.532852431986809,6.532852431986809,3062.10327198498,3558.859182645722,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5164944956570523,1,borderline,0.7769340976694665,0.7264907206094604,1,1,1,0,0,0.6733064379786597
108269,52,high_20nA,20.0,197076,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7252.5,223.71249999999964,0,0.2434662495782239,0.4232333678042054,0.0,0.0,0.0,True,4.182880122558407,9.182880122558409,1628.5916244121047,2668.742567803968,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5353822092148093,1,borderline,0.8362742319534041,0.7690359541833158,1,1,1,0,0,0.7135641317838431
108390,52,high_20nA,20.0,197260,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9388.5,6605.6725,0,0.2628636089569159,0.5917345688874687,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3615738442850983,0,borderline,0.09791799748927606,0.20671444673625333,0,0,0,0,0,0.2220687628368759
108756,52,high_20nA,20.0,197800,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8517.0,442.2449999999999,1,0.2601505969176694,0.4845602911823412,0.0,0.0,0.0,True,3.830718085106383,8.830718085106383,2830.6635687560306,3196.9724263418607,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3579145928939981,0,borderline,0.3902321066177967,0.33712449272757594,0,0,0,0,0,0.36175706407979025
108988,52,high_20nA,20.0,198134,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6392.0,1177.12,0,0.2690505207977083,0.4518147684605757,0.0,0.0,0.0,True,2.9133018398806563,7.913301839880656,3572.8213473972573,2508.2391456769155,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4663655605444755,1,borderline,0.4753598520385835,0.5106486063639986,1,1,1,0,0,0.4841246729823525
109572,52,high_20nA,20.0,198962,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8810.5,510.34249999999975,1,0.2325555084583459,0.4556495091084501,0.0,0.0,0.0,True,3.79234205488194,6.79234205488194,3533.6314303811614,4265.036760980053,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4277142254524311,0,borderline,0.7858147142033641,0.6498648039806981,1,1,1,0,1,0.6211312478788311
111211,52,high_20nA,20.0,201316,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8468.5,681.4724999999999,0,0.2458558430316784,0.4292968058097656,0.0,0.0,0.0,True,3.656109134045077,7.656109134045077,5210.498152675966,1981.1323571530093,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5260313583825259,1,borderline,0.8016037665576743,0.7213384443099605,1,1,1,0,0,0.6829911897500537
125551,53,high_20nA,20.0,219852,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7449.0,771.2650000000003,1,0.2623947104867626,0.4565713518593099,0.0,0.0,0.0,True,2.802055660974067,6.802055660974068,2847.830346615531,4127.020958156471,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3764363092901139,0,borderline,0.45989190867561586,0.40213285953561884,1,0,0,1,0,0.41282035916711624
127334,53,high_20nA,20.0,222091,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8568.5,697.9724999999999,1,0.2503388876042376,0.4394584816478963,0.0,0.0,0.0,True,3.636510263929619,8.636510263929619,2432.2235795980223,3847.433576726328,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4104763814036998,0,borderline,0.6636317921757332,0.5312875505543251,1,1,1,0,1,0.535131908044586
129974,53,high_20nA,20.0,225437,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,5269.5,1836.4575000000004,0,0.2454615508045859,0.4050668943922573,0.0,0.0,0.0,True,2.983662230380909,8.983662230380908,3567.1854112029214,1202.0950420010238,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5472504474257213,1,borderline,0.8351581516914673,0.8133979347807618,1,1,1,0,0,0.7319355112993168
144605,53,high_20nA,20.0,243786,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6935.5,1353.4674999999995,1,0.2438476228509131,0.3986013986013986,0.0,0.0,0.0,True,3.2436129032258068,9.243612903225806,4876.82833867722,1079.4019295307876,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4558658614771116,1,borderline,0.8230308652365297,0.7120363118756637,1,1,1,0,0,0.6636443461964351
146551,54,high_20nA,20.0,246254,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8367.5,797.9875000000002,0,0.2918307116898795,0.4224081266806095,0.0,0.0,0.0,True,3.160765747221079,7.160765747221079,2752.6231892550204,3461.4360968555225,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4523926197006765,1,borderline,0.3407828816440627,0.3381592667897602,0,0,0,0,1,0.37711158937816647
151567,54,high_20nA,20.0,252638,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8442.0,387.3699999999999,0,0.2596873958557898,0.4750059227671168,0.0,0.0,0.0,True,3.474354964816263,6.474354964816262,3106.772964378753,4765.2730481185945,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4629090408238938,1,borderline,0.5182200308297115,0.49763193695951513,1,1,1,0,0,0.4929203362043735
156476,54,high_20nA,20.0,258820,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6974.5,935.8824999999996,0,0.2805510451318703,0.4626138074413936,0.0,0.0,0.0,True,2.964446227929374,5.964446227929374,2426.1951626044224,4355.194453382308,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4376066758309437,0,borderline,0.31702919758514736,0.36944076539318166,0,0,0,0,0,0.37469221293642424
157280,54,high_20nA,20.0,259835,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,5913.0,1615.3050000000003,0,0.2513729489241915,0.4030103162523253,0.0,0.0,0.0,True,2.971907422186752,7.971907422186752,3745.6425240672575,1479.3395687003465,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5386554710678657,1,borderline,0.8048280577298556,0.7713620447166978,1,1,1,0,0,0.7049485245048063
157987,54,high_20nA,20.0,260720,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7488.0,536.6800000000003,0,0.267494741348741,0.5146901709401709,0.0,0.0,0.0,True,3.7818604651162793,6.78186046511628,2872.200611540539,4014.122569707283,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4162462755838336,0,borderline,0.2876930493954841,0.35316774818259594,0,0,0,0,0,0.35236902438730455
158614,54,high_20nA,20.0,261490,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8190.5,350.6424999999999,0,0.2864602305306494,0.490507295036933,0.0,0.0,0.0,True,3.403160425970457,6.403160425970457,3399.084365184891,4494.333139557191,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.404579595637604,0,borderline,0.1966833791285342,0.24510651114912838,0,0,0,0,0,0.2821231619717555
163067,54,high_20nA,20.0,267056,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,5507.0,1014.3950000000004,0,0.3021073365891947,0.5086253858725259,0.0,0.0,0.0,True,3.1024525682554374,7.102452568255437,3493.25307509657,2197.5701447291526,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3648252884681993,0,borderline,0.07722409964458714,0.16228234679712314,0,0,0,0,0,0.20144391163663652
163174,54,high_20nA,20.0,267187,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9172.0,6774.42,0,0.2996202809256113,0.5243131269079808,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.356377091245077,0,borderline,0.05074095572718847,0.11772348447513084,0,0,0,0,0,0.1749471771491321
164465,54,high_20nA,20.0,268829,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8276.0,393.8599999999997,1,0.2590836360637746,0.4610923151280812,0.0,0.0,0.0,True,3.197434435575827,6.197434435575827,2996.51744357491,4272.706505302916,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3782436600477976,0,borderline,0.4899751136182537,0.404341180199456,1,0,0,1,0,0.4241866512885024
164729,54,high_20nA,20.0,269178,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,4723.5,627.6475,0,0.2148314176486054,0.490420239229385,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.529396312801307,1,borderline,0.8745804550252599,0.8645548669601691,1,1,1,0,0,0.7561772115955786
171178,54,high_20nA,20.0,277369,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8852.0,300.22000000000025,0,0.2738853916028971,0.5403298689561681,0.0,0.0,0.0,True,3.7658143939393938,8.765814393939394,2816.4691386171085,4369.0509612047645,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3846632875705878,0,borderline,0.17234435456116534,0.23043015882322113,0,0,0,0,0,0.2624792669849914
173928,54,high_20nA,20.0,280793,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9181.5,6671.7775,0,0.2723719675963229,0.5459347601154495,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3826193064976559,0,borderline,0.1202892748086822,0.22572341452466954,0,0,0,0,0,0.24287733194366923
174622,55,high_20nA,20.0,281727,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7720.5,995.6925,1,0.266480516225923,0.4352697364160352,0.0,0.0,0.0,True,3.4096371882086167,8.409637188208617,2658.968931002917,2844.681110018573,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3868589081717289,0,borderline,0.488315622747207,0.41013928598710886,1,0,0,1,0,0.4284379389686816
178219,55,high_20nA,20.0,286916,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6886.5,2132.2025000000003,0,0.2746985055896248,0.3421912437377478,0.0,0.0,0.0,True,2.9654613044947618,5.965461304494761,1796.2929510857189,1106.1979175602503,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5497717664269575,1,borderline,0.7711649400363441,0.7028483349865065,1,1,1,0,0,0.6745950138166027
178374,55,high_20nA,20.0,287141,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8982.0,402.2700000000005,1,0.2443598894157734,0.4712758851035404,0.0,0.0,0.0,True,3.787864366448544,7.7878643664485425,4668.447491352743,3311.3904722659745,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3945422925973397,0,borderline,0.6239763905782083,0.5012496286476622,1,1,1,0,1,0.5065894372744034
178597,55,high_20nA,20.0,287462,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8888.5,255.17249999999967,0,0.2364107019292264,0.4679642234347753,0.0,0.0,0.0,True,4.204566929133858,9.204566929133858,2328.121742283161,3180.993650357521,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5098459289603494,1,borderline,0.785195378863731,0.7100251496521035,1,1,1,0,0,0.6683554858253946
179749,55,high_20nA,20.0,289130,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8803.5,421.4475000000002,0,0.2757435127493822,0.4764582268415971,0.0,0.0,0.0,True,3.3865992414664983,9.3865992414665,3922.813119347414,3219.611155255071,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4341408606135402,0,borderline,0.3313734414564522,0.34350184770589104,0,0,0,0,0,0.3696720499252945
180732,55,high_20nA,20.0,290565,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9083.5,376.2475000000004,1,0.2478478624139884,0.4714592392800132,0.0,0.0,0.0,True,3.5299638989169675,7.529963898916968,4701.225666148283,3698.3711041821225,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3885287932609061,0,borderline,0.5840725846686765,0.4659177201460166,1,1,1,0,1,0.47950636602519975
180880,55,high_20nA,20.0,290777,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9598.0,6582.03,0,0.2481291522019091,0.5557407793290269,0.0,0.0,0.0,True,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4151600632226171,0,borderline,0.2746013249802269,0.3865579178096838,0,0,0,0,0,0.35877310200417595
181020,55,high_20nA,20.0,290988,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7099.5,444.0074999999997,0,0.2601774493676637,0.4781322628354109,0.0,0.0,0.0,True,5.202155096272743,10.202155096272744,1752.1343722822196,2319.422243607936,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.4594118335440993,1,borderline,0.49824120682014933,0.5138037413601153,1,1,1,0,0,0.49048559390812135
183225,55,high_20nA,20.0,294199,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6815.5,1778.2675,1,0.2920743207204661,0.3797960531142249,0.0,0.0,0.0,True,3.188982035928144,6.188982035928143,1495.5100823301193,1884.554395862003,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3899636774540989,0,borderline,0.3830765377767541,0.33535962328916263,0,0,0,0,0,0.3694666128400052
184125,55,high_20nA,20.0,295520,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8590.0,715.1499999999996,1,0.2608881430595026,0.4491268917345751,0.0,0.0,0.0,True,3.440752076956712,8.440752076956713,3077.192810381795,3028.811337890027,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3848925460638076,0,borderline,0.508530569404574,0.4098810309405233,1,0,0,1,0,0.4344347154696349
188780,55,high_20nA,20.0,302234,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7083.5,920.2475000000004,1,0.2535580392044897,0.4687654408131573,0.0,0.0,0.0,True,3.5187160940325497,7.51871609403255,3724.4579638423847,2945.651178899025,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.3811960794890247,0,borderline,0.5142704221583003,0.46124537921862396,1,1,1,0,1,0.45223729362198295
189453,55,high_20nA,20.0,303171,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6479.0,225.8149999999996,0,0.2504325888331836,0.5020836548850132,0.0,0.0,0.0,True,4.5740425531914894,6.5740425531914894,2157.087441007627,3298.004893539928,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.456100304874125,1,borderline,0.5273141843385529,0.5592370880120948,1,1,1,0,0,0.5142171924082576
189600,55,high_20nA,20.0,303412,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7017.5,1050.2375000000002,0,0.2718113741268714,0.397221232632704,0.0,0.0,0.0,True,3.973758200562324,8.973758200562324,1886.7231513742768,2490.049320098065,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,sec_tiny_lt0p12,delay_fit_unavailable,s16_large_lowering,sat_high_amp_large_lowering,sec_tiny_lt0p12|delay_fit_unavailable|s16_large_lowering|sat_high_amp_large_lowering,0.5080430520786479,1,borderline,0.6490198599721205,0.6034559292645971,1,1,1,0,0,0.5868396137717885
