feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B4_selected_multiplicity_per_event_z_p2,-1.5255508609894157,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B4_downstream_allhit_fraction_z_p2,0.4283346170049683,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_trigger_entry_density_z_p2,0.6429388080756226,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_entries_per_eventno_z_p2,0.6429388083427168,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_selected_multiplicity_per_event_z_p2,-0.2533265046126406,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B6_downstream_allhit_fraction_z_p2,0.35659306720658535,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_trigger_entry_density_z_p2,1.453338630477171,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_entries_per_eventno_z_p2,1.4533386300900728,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_selected_multiplicity_per_event_z_p2,1.479563222433268,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
B8_downstream_allhit_fraction_z_p2,-0.5577052671910613,s02e_binned_timewalk_drift2,s02b_template,2,9036,2424,60
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_intercept,70.96557383789877,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_log_amp,-234.60420224201403,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_log_amp2,120.28887501640433,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_inv_amp,0.1171135618668351,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_peak_sample,0.4538410045123929,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_area_over_amp,-0.46172370502258886,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B4_template_sse,-0.31915798408299745,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_intercept,-28.168440435022415,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_log_amp,-16.037102928238518,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_log_amp2,4.7095098652124765,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_inv_amp,-0.8283818199120514,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_peak_sample,0.22235984416732912,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_area_over_amp,-0.43438538007246397,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B6_template_sse,-0.13216888486508158,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_intercept,-42.797137655667164,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_log_amp,21.930722931867376,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_log_amp2,-20.846127740697323,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_inv_amp,-1.4732411326888246,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_peak_sample,0.7275417103977092,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_area_over_amp,1.2739879042982012,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
B8_template_sse,0.29661445272551706,s02e_global_timewalk_drift0,template_phase,0,9036,2424,60
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_intercept,73.83480977746721,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_log_amp,-242.00048306119402,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_log_amp2,123.70718186582424,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_inv_amp,0.08376101451775494,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_peak_sample,0.5064063266683718,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_area_over_amp,-0.6172823094509582,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_template_sse,-0.3852049888989461,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_intercept,-29.794471596082477,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_log_amp,-15.593848312974844,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_log_amp2,4.760721074603961,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_inv_amp,-0.8042689560260673,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_peak_sample,0.2108888180719631,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_area_over_amp,-0.42016003399668833,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_template_sse,-0.12501064136143325,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_intercept,-44.040342549848035,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_log_amp,21.872191363566515,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_log_amp2,-20.693332343525555,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_inv_amp,-1.4567165675454725,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_peak_sample,0.7288719661963271,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_area_over_amp,1.297172052391666,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_template_sse,0.30469118776523846,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_trigger_entry_density_z_p1,-0.031339809420389775,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_entries_per_eventno_z_p1,-0.031339809787976694,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_selected_multiplicity_per_event_z_p1,-0.04243579431933434,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B4_downstream_allhit_fraction_z_p1,0.3052194706701788,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_trigger_entry_density_z_p1,0.020516778872874685,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_entries_per_eventno_z_p1,0.020516778873314025,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_selected_multiplicity_per_event_z_p1,0.05149346508818014,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B6_downstream_allhit_fraction_z_p1,-0.12655357533956885,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_trigger_entry_density_z_p1,0.03867936660715813,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_entries_per_eventno_z_p1,0.038679366727927614,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_selected_multiplicity_per_event_z_p1,0.040628302771758,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
B8_downstream_allhit_fraction_z_p1,-0.14204461986394082,s02e_global_timewalk_drift1,template_phase,1,9036,2424,60
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_intercept,36.97607353039066,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_log_amp,-258.44621382386777,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_log_amp2,131.0898442003637,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_inv_amp,-0.21000647685883653,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_peak_sample,0.47737661201516596,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_area_over_amp,-0.7707599028101234,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_template_sse,-0.4364397794642005,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_intercept,-15.134604967719598,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_log_amp,-8.59242169170504,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_log_amp2,1.835834321466061,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_inv_amp,-0.6662098698310077,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_peak_sample,0.2149969946909004,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_area_over_amp,-0.3996434046661899,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_template_sse,-0.11741091270490002,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_intercept,-21.841473599480835,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_log_amp,31.342612053881496,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_log_amp2,-24.933841719666752,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_inv_amp,-1.3281152543287564,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_peak_sample,0.7313325832337805,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_area_over_amp,1.2845278386573278,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_template_sse,0.3045754358890059,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_trigger_entry_density_z_p1,16.032279508717917,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_entries_per_eventno_z_p1,16.03227947931912,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_selected_multiplicity_per_event_z_p1,21.066599251868567,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_downstream_allhit_fraction_z_p1,0.12530195731720237,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_trigger_entry_density_z_p1,-6.374487511140057,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_entries_per_eventno_z_p1,-6.3744875013549365,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_selected_multiplicity_per_event_z_p1,-8.83565569457497,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_downstream_allhit_fraction_z_p1,-0.15013331258216145,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_trigger_entry_density_z_p1,-9.591091604681877,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_entries_per_eventno_z_p1,-9.59109165323545,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_selected_multiplicity_per_event_z_p1,-12.265939387447219,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_downstream_allhit_fraction_z_p1,0.012561309870370923,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_trigger_entry_density_z_p2,15.131904857413124,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_entries_per_eventno_z_p2,15.13190486881599,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_selected_multiplicity_per_event_z_p2,16.97706129536652,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B4_downstream_allhit_fraction_z_p2,-4.4912123468988945,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_trigger_entry_density_z_p2,-6.0854702571335375,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_entries_per_eventno_z_p2,-6.085470259703851,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_selected_multiplicity_per_event_z_p2,-7.2114597512686025,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B6_downstream_allhit_fraction_z_p2,2.0498505521508017,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_trigger_entry_density_z_p2,-9.032582356145388,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_entries_per_eventno_z_p2,-9.032582354140425,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_selected_multiplicity_per_event_z_p2,-9.859700123238229,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
B8_downstream_allhit_fraction_z_p2,2.529109670009828,s02e_global_timewalk_drift2,template_phase,2,9036,2424,60
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_intercept,-52.52639052222761,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_log_amp,78.53629399899383,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_log_amp2,-47.46341149672062,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_inv_amp,-4.775835199568188,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_peak_sample,0.6324572814354291,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_area_over_amp,3.655759481497438,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B4_template_sse,0.9795155660993096,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_intercept,18.045925294246786,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_log_amp,-40.20592305434666,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_log_amp2,7.909732194403187,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_inv_amp,-1.7811311423213392,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_peak_sample,-0.7958373544738381,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_area_over_amp,-0.9735513432562896,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B6_template_sse,0.14880609067516043,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_intercept,34.480464766467804,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_log_amp,-62.419893426246,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_log_amp2,15.006649341344216,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_inv_amp,-2.948288170095697,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_peak_sample,-0.8336188441200176,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_area_over_amp,-1.8337445126098377,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
B8_template_sse,0.058846351785989695,s02e_binned_timewalk_drift0,s02b_template,0,8661,2799,61
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_intercept,-53.03695320777866,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_log_amp,78.90804409154012,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_log_amp2,-47.46875798729623,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_inv_amp,-4.773683840670758,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_peak_sample,0.6405862397884658,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_area_over_amp,3.632690203960179,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_template_sse,0.9813640366266926,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_intercept,18.677289636584117,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_log_amp,-41.14598483613554,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_log_amp2,8.133041637487649,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_inv_amp,-1.8169992254898129,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_peak_sample,-0.7954056253019774,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_area_over_amp,-0.981287127195196,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_template_sse,0.14375884902682473,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_intercept,34.359663116810836,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_log_amp,-62.63077831499676,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_log_amp2,15.221401751049196,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_inv_amp,-2.930631475606211,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_peak_sample,-0.8433127309464206,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_area_over_amp,-1.8342150071368752,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_template_sse,0.05803372983384333,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_trigger_entry_density_z_p1,0.050664056024523625,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_entries_per_eventno_z_p1,0.05066405816426781,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,0.012152264315375635,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B4_downstream_allhit_fraction_z_p1,-0.06422468745001793,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_trigger_entry_density_z_p1,-0.016569178118852577,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_entries_per_eventno_z_p1,-0.01656917815414014,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,-0.02440523982170834,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B6_downstream_allhit_fraction_z_p1,0.04618637482671638,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_trigger_entry_density_z_p1,-0.004928278183370695,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_entries_per_eventno_z_p1,-0.004928278207719889,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,0.041812792342885104,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
B8_downstream_allhit_fraction_z_p1,-0.05499050991461723,s02e_binned_timewalk_drift1,s02b_template,1,8661,2799,61
intercept,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_intercept,-31.79530271064166,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_log_amp,88.71926288741267,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_log_amp2,-51.58950977213202,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_inv_amp,-4.596350482214872,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_peak_sample,0.6311789278691652,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_area_over_amp,3.616426029616671,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_template_sse,0.9785074439372263,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_intercept,11.760920529235761,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_log_amp,-45.45734587446179,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_log_amp2,9.873542655380568,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_inv_amp,-1.9021968400776446,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_peak_sample,-0.7918214005657159,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_area_over_amp,-0.9892346232684383,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_template_sse,0.13866669161794443,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_intercept,20.03438168601374,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_log_amp,-66.59056027965468,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_log_amp2,17.05162625769546,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_inv_amp,-2.9772283880202672,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_peak_sample,-0.8413023520589954,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_area_over_amp,-1.8287976679939515,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_template_sse,0.060914801267505876,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_trigger_entry_density_z_p1,-15.94602122943238,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_entries_per_eventno_z_p1,-15.946021307230815,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,-0.5949808729076812,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_downstream_allhit_fraction_z_p1,3.3500318642703233,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_trigger_entry_density_z_p1,5.902811004253982,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_entries_per_eventno_z_p1,5.902811006243158,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,0.2471026839513865,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_downstream_allhit_fraction_z_p1,-1.3544850565094138,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_trigger_entry_density_z_p1,10.048940486998319,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_entries_per_eventno_z_p1,10.048940482877377,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,0.4063474105067026,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_downstream_allhit_fraction_z_p1,-2.0286643991051037,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_trigger_entry_density_z_p2,-12.803976790643343,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_entries_per_eventno_z_p2,-12.80397680657217,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p2,1.336917084052485,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B4_downstream_allhit_fraction_z_p2,-2.0332188114925533,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_trigger_entry_density_z_p2,4.699226172012509,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_entries_per_eventno_z_p2,4.699226173660496,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p2,-0.5458891141097734,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B6_downstream_allhit_fraction_z_p2,0.919097900069301,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_trigger_entry_density_z_p2,8.094466887244035,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_entries_per_eventno_z_p2,8.094466878382299,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p2,-0.7396416223681992,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
B8_downstream_allhit_fraction_z_p2,1.109745229107001,s02e_binned_timewalk_drift2,s02b_template,2,8661,2799,61
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_intercept,56.676829071283116,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_log_amp,-177.39566813898352,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_log_amp2,92.38976417782293,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_inv_amp,0.38257880570776326,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_peak_sample,0.5951769267894199,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_area_over_amp,-1.0431686492854484,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B4_template_sse,-0.5313710750968524,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_intercept,-30.990621771620685,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_log_amp,19.395963769818753,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_log_amp2,-13.415230758543554,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_inv_amp,-0.8369900469539434,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_peak_sample,0.17255735485045023,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_area_over_amp,0.15665128166009606,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B6_template_sse,0.04633796058519331,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_intercept,-25.686203596303276,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_log_amp,17.651634989050596,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_log_amp2,-18.365790760285087,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_inv_amp,-1.5235243052981164,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_peak_sample,0.6984172227932339,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_area_over_amp,1.146260992794192,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
B8_template_sse,0.2244904831470627,s02e_global_timewalk_drift0,template_phase,0,8661,2799,61
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_intercept,57.14209639611079,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_log_amp,-179.74696201120955,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_log_amp2,93.43985269552914,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_inv_amp,0.37065423789818175,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_peak_sample,0.6230497775452682,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_area_over_amp,-1.0349049690340295,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B4_template_sse,-0.52843670773407,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_intercept,-30.960018091342622,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_log_amp,18.350231934189683,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_log_amp2,-13.133633698575537,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_inv_amp,-0.870776998656243,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_peak_sample,0.17778700091753452,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_area_over_amp,0.15168655344966397,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B6_template_sse,0.04277906932235175,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
B8_intercept,-26.182074517914202,s02e_global_timewalk_drift1,template_phase,1,8661,2799,61
